AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_PUBLISHER,PUB_CITATIONS,UPDATED
Michael Lindemann,Adherence and Satisfaction of Smartphone-and Smartwatch-Based Remote Active Testing and Passive Monitoring in People With Multiple Sclerosis: Nonrandomized Interventional …,2019,"['L Midaglia', ' P Mulero', ' X Montalban', ' J Graves', ' SL Hauser', ' L Julian', ' ...']",Journal of Medical Internet Research,1,2022-04-07
Michael Lindemann,Digital qualimetric biomarkers for cognition and movement diseases or disorders,2019,"['M Baker', ' SM Belachew', ' C Gossens', ' M Lindemann', ' J Sprengel']",,1,2022-04-07
Michael Lindemann,"Preliminary validation of a novel, comprehensive digital biomarker smartphone application to assess motor symptoms in recently diagnosed Parkinson patients (P4. 7-005)",2019,"['F Lipsmeier', ' KI Taylor', ' RB Postuma', ' T Kilchenmann', ' D Wolf', ' YP Zhang', ' ...']",Neurology Supplement),1,2022-04-07
Michael Lindemann,Longitudinal Trend Monitoring of Multiple Sclerosis Ambulation using Smartphones,2022,"['AP Creagh', ' F Dondelinger', ' F Lipsmeier', ' M Lindemann', ' M De Vos']",medRxiv,,2022-04-07
Michael Lindemann,Assessing progression of huntington's disease,2021,"['C Gossens', ' M Lindemann', ' F Lipsmeier']",US Patent App.,,2022-04-07
Michael Lindemann,Simulating the impact of noise on gait features extracted from smartphone sensor-data for the remote assessment of movement disorders,2021,"['G Bogaarts', ' M Zanon', ' F Dondelinger', ' A Derungs', ' F Lipsmeier', ' C Gossens', ' ...']",Annual International Conference of the IEEE Engineering in …,,2022-04-07
Michael Lindemann,Establishing consensus definitions of smartphone-based digital outcome measurements in multiple sclerosis,2021,"['C Guo', ' L Craveiro', ' A Scotland', ' F Model', ' J van Beek', ' S Clinch', ' ...']",MULTIPLE SCLEROSIS JOURNAL SUPPL),,2022-04-07
Michael Lindemann,The importance of quality checks for digital health studies using remote unsupervised assessments to study functional impairment in MS,2021,"['A Festanti', ' M Zanon', ' F Dondelinger', ' F Lipsmeier', ' X Denos', ' S Hubeaux', ' ...']",MULTIPLE SCLEROSIS JOURNAL SUPPL),,2022-04-07
Michael Lindemann,A patient-focused qualitative study to support content validity of digital performance assessments in MS,2021,"['S Clinch', ' F McDougall', ' A Barrett', ' O Olayinka-Amao', ' L Craveiro', ' M Baker', ' ...']",MULTIPLE SCLEROSIS JOURNAL SUPPL),,2022-04-07
Michael Lindemann,A digital remote assessment for measuring impairment in information processing speed in people with MS,2021,"['F Dondelinger', ' AE Thomann', ' E Volkova-Volkmar', ' F Lipsmeier', ' J Sprengel', ' ...']",MULTIPLE SCLEROSIS JOURNAL SUPPL),,2022-04-07
Michael Lindemann,Comparison of correlations of structural magnetic resonance imaging measures with smartphone-based active tests and clinical tests in Huntington's disease,2021,"['J Rennig', ' D Hawellek', ' J Dorn', ' F Lipsmeier', ' S Holiga', ' C Simillion', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,Relationship of satisfaction and adherence in remote digital monitoring: Results from a clinical drug trial in early Parkinson's disease,2021,"['B Fehlmann', ' A Thomann', ' W Popp', ' F Lipsmeier', ' E Volkova-Volkmar', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,Validation of smartphone-based active tests with structural neuroimaging in Huntington's disease,2021,"['J Rennig', ' S Holiga', ' D Hawellek', ' F Lipsmeier', ' J Dorn', ' S Schobel', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,Effect of Dopaminergic Treatment on Digital Sensor Features in Phase II PASADENA Part 1 in Early Parkinson's disease,2021,"['B van Lier', ' JA Cabrera', ' E Volkova-Volkmar', ' L Essioux', ' H Svoboda', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,Using patient-reported quality of life outcomes to assess the validity of smartphone-based remote assessment of motor and cognitive performance in manifest Huntington's disease …,2021,"['F Riese', ' J Rennig', ' F Lipsmeier', ' A Bamdadian', ' S Schobel', ' C Gossens', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,"Method, device and system for assessing an autism spectrum disorder",2021,"['C Gossens', ' T Kilchenmann', ' J Hipp', ' D Nobbs', ' C Chatham', ' M Lindemann']",US Patent App.,,2022-04-07
Michael Lindemann,Digital biomarkers for assessing schizophrenia or an autism spectrum disorder,2021,"['C Gossens', ' T Kilchenmann', ' M Lindemann']",US Patent App.,,2022-04-07
Michael Lindemann,Parkinson's disease Mobile Application v2 detects potential disease modifying effect of prasinezumab,2021,"['F Lipsmeier', ' K Taylor', ' E Volkova-Volkmar', ' D Rukina', ' JA Cabrera', ' ...']",EUROPEAN JOURNAL OF NEUROLOGY,,2022-04-07
Michael Lindemann,"Reliability and validity of passively measured gait, gestures from smartphones and smartwatches in Parkinson's disease",2021,"['E Volkova-Volkmar', ' A Thomann', ' F Lipsmeier', ' K Taylor', ' R Postuma', ' ...']",EUROPEAN JOURNAL OF NEUROLOGY,,2022-04-07
Michael Lindemann,DIGITAL QUALIMETRIC BIOMARKERS FOR DETERMINING INFORMATION PROCESSING SPEED,2021,"['M Baker', ' SM Belachew', ' C Gossens', ' M Lindemann', ' J Sprengel']",US Patent App.,,2022-04-07
Michael Lindemann,Remote monitoring of progression in early Parkinson's disease: reliability and validity of the Roche PD Mobile Application v2,2021,"['F Lipsmeier', ' KI Taylor', ' RB Postuma', ' E Volkova-Volkmar', ' T Kilchenmann', ' ...']",medRxiv,,2022-04-07
Michael Lindemann,Beacon-Based Remote Measurement of Social Behavior in ASD Clinical Trials: A Technical Feasibility Assessment,2021,"['L Kriara', ' J Hipp', ' C Chatham', ' D Nobbs', ' D Slater', ' F Lipsmeier', ' ...']",Sensors,,2022-04-07
Michael Lindemann,Early experience engaging patients in the use of a mobile application for tracking multiple sclerosis,2020,"['J Jones', ' X Yan', ' J Liu', ' I Popova', ' D Mitchell', ' M Lindemann', ' M Baker', ' ...']",MULTIPLE SCLEROSIS JOURNAL SUPPL),,2022-04-07
Michael Lindemann,Using the Roche Huntington's Disease Digital Monitoring Platform in a 15-Month Clinical Trial: Analysis of Participant Satisfaction,2020,"['A Bamdadian', ' C Simillion', ' F Lipsmeier', ' A Smith', ' EJ Wild', ' SA Schobel', ' ...']",NEUROTHERAPEUTICS (SUPPL,,2022-04-07
Michael Lindemann,DIGITAL BIOMARKERS FOR MUSCULAR DISABILITIES,2020,"['C Gossens', ' M Lindemann']",US Patent App.,,2022-04-07
Michael Lindemann,Passively measuring motor behavior in daily life: preliminary reliability and validity in individuals recently diagnosed with Parkinson's disease,2020,"['F Lipsmeier', ' K Taylor', ' A Thomann', ' R Postuma', ' W Cheng', ' B van Lier', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,Association between actively and passively monitored hand gestures in early Parkinson's disease: 1438,2020,"['E Volkova-Volkmar', ' A Thomann', ' B van Lier', ' D Wolf', ' G Pointeau', ' ...']",Movement Disorders,,2022-04-07
Michael Lindemann,Association between actively and passively monitored hand gestures in early Parkinson's disease,2020,"['E Volkova-Volkmar', ' A Thomann', ' B van Lier', ' D Wolf', ' G Pointeau', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,Patient experience interviews to inform a digital assessment of Parkinson's disease,2020,"['A Thomann', ' D Nobbs', ' H Staunton', ' D Trundell', ' S Winkelmann', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,Passive monitored daily motor behavior significantly relates to quality of life in early Parkinson's disease,2020,"['A Thomann', ' K Taylor', ' F Lipsmeier', ' E Volkova-Volkmar', ' R Postuma', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,A quality metric for heart rate variability from photoplethysmogram sensor data,2020,"['M Zanon', ' L Kriara', ' F Lipsmeier', ' D Nobbs', ' C Chatham', ' J Hipp', ' ...']",Annual International Conference of the IEEE Engineering in …,,2022-04-07
Michael Lindemann,Reliability and validity of passively collected step frequency variability as a measure of real-life walking impairment in patients with Huntington's disease (HD),2020,"['C Simillion', ' WY Cheng', ' F Lipsmeier', ' FB Rodrigues', ' R Tortelli', ' LM Byrne', ' ...']",EUROPEAN JOURNAL OF NEUROLOGY,,2022-04-07
Michael Lindemann,Remote and frequent assessment of Huntington's disease in clinical trials: Strategies for assessing and accounting for the practice effect,2020,"['A Wolfer', ' F Lipsmeier', ' R Tortelli', ' FB Rodrigues', ' LM Byrne', ' C Simillion', ' ...']",EUROPEAN JOURNAL OF NEUROLOGY,,2022-04-07
Michael Lindemann,Correction: Adherence and Satisfaction of Smartphone-and Smartwatch-Based Remote Active Testing and Passive Monitoring in People With Multiple Sclerosis: Nonrandomized …,2019,"['L Midaglia', ' P Mulero', ' X Montalban', ' J Graves', ' SL Hauser', ' L Julian', ' ...']",Journal of medical Internet research,,2022-04-07
Michael Lindemann,"Preliminary validation of a novel, comprehensive digital biomarker smartphone application to assess motor symptoms in de-novo diagnosed Parkinson patients",2019,"['F Lipsmeier', ' K Taylor', ' E Volkova-Volkmar', ' R Postuma', ' T Kilchenmann', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,"P. 190Feasibility, reliability and convergent validity for digital biomarkers captured via a smartphone application (app) to assess motor behaviors in individuals with spinal …",2019,"['D Fischer', ' S Ewing', ' D Wolf', ' G Pointeau', ' Y Zhang', ' F Lipsmeier', ' Y Qian', ' ...']",Neuromuscular Disorders,,2022-04-07
Michael Lindemann,Digital biomarker sensor feature data reflect quality of life judgements (PDQ39) in recently diagnosed Parkinson's disease patients,2019,"['F Lipsmeier', ' K Taylor', ' E Volkova-Volkmar', ' H Staunton', ' R Postuma', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,Digital monitoring of Huntington's disease with smartphone and smartwatch wearable technology: The Digital-HD study,2019,"['R Tortelli', ' T Kilchenmann', ' F Rodrigues', ' L Byrne', ' A Bamdadian', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,Digital biomarkers for progressing ms,2019,"['M Baker', ' SM Belachew', ' C Gossens', ' M Lindemann']",US Patent App.,,2022-04-07
Michael Lindemann,Comparing health-related quality-of-life (HRQoL) in Huntington's disease (HD) using electronic patient-reported outcomes to sensor-based motor and cognitive features of disease …,2019,"['F Lipsmeier', ' D Trundell', ' C Simillion', ' A Bamdadian', ' A Smith', ' S Schobel', ' ...']",EUROPEAN JOURNAL OF NEUROLOGY,,2022-04-07
Michael Lindemann,DEEP LEARNING-BASED HUMAN ACTIVITY RECOGNITION FOR CONTINUOUS ACTIVITY AND GESTURE MONITORING FOR SCHIZOPHRENIA PATIENTS WITH NEGATIVE SYMPTOMS,2019,"['D Umbricht', ' WY Cheng', ' F Lipsmeier', ' A Bamdadian', ' P Tamburri', ' ...']",SCHIZOPHRENIA BULLETIN,,2022-04-07
Michael Lindemann,Deep Learning-Based Human Activity Recognition for Continuous Activity and Gesture Monitoring for Schizophrenia Patients With Negative Symptoms,2018,"['D Umbricht', ' WY Cheng', ' F Lipsmeier', ' A Bamdadian', ' P Tamburri', ' ...']",NEUROPSYCHOPHARMACOLOGY,,2022-04-07
Michael Lindemann,Deep Learning-Based Human Activity Recognition for Continuous Activity and Gesture Monitoring for Schizophrenia Patients With Negative Symptoms,2018,"['D Umbricht', ' WY Cheng', ' F Lipsmeier', ' A Bamdadian', ' P Tamburri', ' ...']",NEUROPSYCHOPHARMACOLOGY,,2022-04-07
Michael Lindemann,A Study to Evaluate the Efficacy of PRX002/RG7935 in Participants With Early Parkinson's Disease (PASADENA)-Study Design,2018,"['B Mollenhauer', ' F Boess', ' K Marek', ' W Poewe', ' R Postuma', ' K Taylor', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,Remote patient monitoring with a digital biomarker approach generates clinically distinctive and meaningful sensor feature data in Parkinson's disease: Differential …,2018,"['F Lipsmeier', ' K Taylor', ' R Postuma', ' D Wolf', ' T Kilchenmann', ' A Scotland', ' ...']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,"Remote patient testing with smartphones provides reliable, valid and sensitive measures of motor symptom severity in Parkinson’s disease patients (P3. 046)",2018,"['F Lipsmeier', ' KI Taylor', ' T Kilchenmann', ' D Wolf', ' A Scotland', ' ...']",Neurology Supplement),,2022-04-07
Michael Lindemann,Empirische Überprüfung von Hypothesen zum Einfluss von Social CRM auf die Vertriebsproduktivität,2015,"['M Rowbotham', ' M Lindemann']",Kongress für Wissensmanagement,,2022-04-07
Michael Lindemann,Mathematical principles and physiologic applications of coherence analysis,2002,"['J Raethjen', ' M Lindemann', ' G Deuschl']",Supplements to Clinical Neurophysiology,,2022-04-07
Michael Lindemann,Rhythm of physiologic tremor involved in cortical motor planning?,2002,"['J Raethjen', ' A Morsnowski', ' M Lindemann', ' U Fietzek', ' CE Elger', ' G Deuschl']",MOVEMENT DISORDERS,,2022-04-07
Michael Lindemann,Assessing Accordance with Test Instructions for Reliable Data Collection in Remote Digital Health Studies,,"['A Festanti', ' M Zanon', ' F Dondelinger', ' F Lipsmeier', ' M Lindemann']",,,2022-04-07
Benedikt Link,The real effects of mandatory quarterly reporting,2017,"['J Ernstberger', ' B Link', ' M Stich…']", The Accounting …,103.0,2022-04-07
Benedikt Link,The monitoring effect of more frequent disclosure,2018,"['B Downar', ' J Ernstberger', ' B Link']", Contemporary Accounting …,20.0,2022-04-07
Benedikt Link,The struggle for a common interim reporting frequency regime in Europe,2012,['B Link'], Accounting in Europe,29.0,2022-04-07
Benedikt Link,The real business effects of quarterly reporting,2011,"['J Ernstberger', ' B Link', ' O Vogler']",,20.0,2022-04-07
Benedikt Link,Why the Poor are Underinsured-A Case Study on Microinsurance in South-East India,1616,"['B Link', ' M Wirz']", Available at SSRN,4.0,2022-04-07
Benedikt Link,The effect of interim reporting frequency regulation on real activities manipulation and the market value of cash,2012,['BD Link '],,,2022-04-07
Benedikt Link,[BOOK][B] Primed to cheat: Stealing your co-worker's idea to stay in business,2014,['B Link '],,,2022-04-07
Benedikt Link,Die Rolle der neuronalen Stickstoffmonoxid-Synthase im Herzen,2011,['MB Link '],,,2022-04-07
Thomas Messner,Same-sex marriage and the threat to religious liberty,2008,['TM Messner'], Fundación Heritage,11.0,2022-04-07
Thomas Messner,Can Parachurch Organizations Hire and Fire on the Basis of Religion Without Violating Title VII,2006,['TM Messner'], U. Fla. JL & Pub. Pol'y,13.0,2022-04-07
Thomas Messner,The Price of Prop 8,2009,['TM Messner'], Heritage Foundation Backgrounder,9.0,2022-04-07
Thomas Messner,"Kirschen als Nahrung des männlichen Hirschkäfers, Lucanus cervus (Linnaeus, 1758)(Lucanidae: Coleoptera)",2002,"['HW Krenn', ' A Pernstich', ' T Messner…']", Entomologische …,17.0,2022-04-07
Thomas Messner,Adhärenz in der Physiotherapie: Entwicklung und Evaluation einer Intervention zur Steigerung der Adhärenz in der ambulanten Physiotherapie,2011,['T Messner '],,8.0,2022-04-07
Thomas Messner,Same-Sex Marriage and Threats to Religious Freedom: How Nondiscrimination Laws Factor In,2011,['T Messner'], Heritage Foundation Backgrounder,3.0,2022-04-07
Thomas Messner,Religious Freedom and marriage in federal law,2008,['TM Messner'], The Heritage Foundation,2.0,2022-04-07
Thomas Messner,[HTML][HTML] Reconciling Non-Discrimination Principles with Civil Liberties,2013,['T Messner'], public comment submitted to the US Commission on …,1.0,2022-04-07
Thomas Messner,Religion and Morality in the Same-Sex Marriage Debate,2010,['TM Messner '],,1.0,2022-04-07
Thomas Messner,Protecting Religious Staffing by Religious Organizations: A Wise and Just Public Policy,2012,['TM Messner'], Heritage Foundation Backgrounder,1.0,2022-04-07
Thomas Messner,Die Motivation des Patienten bestimmen,2009,"['T Messner', ' N Boettcher']", physiopraxis,4.0,2022-04-07
Thomas Messner,Prozessoptimierung durch Stoffstromanalyse am Schachtofen der Montanwerke Brixlegg AG,2005,"['T Messner', ' H Antrekowitsch', ' J Pesl', ' M Hofer']",,3.0,2022-04-07
Thomas Messner,Von Usability zu User Experience: Auswirkungen auf die Praxis,2016,['T Messner '],,2.0,2022-04-07
Thomas Messner,Protecting and Strengthening Religious Freedom: A Memo to President-elect Obama,2008,"['TM Messner', ' R Messmore ']",,,2022-04-07
Thomas Messner,BRASS: The Bremen Rietveld Analysis and Structure Suite,,"['RX Fischer', ' T Messner', ' D Kassner']",,,2022-04-07
Thomas Messner,Prozessoptimierung und Modellierung der Pyrometallurgie bei der Herstellung von Sekundärkupfer,2006,['T Messner '],,1.0,2022-04-07
Thomas Messner,[DOC][DOC] Optimization of the Shaft Furnace in the Secondary Copper Industry Sebastián Nicolás Rivera Maldonado,,"['DIT Messner', ' J Pesl', ' MB AG ']",,,2022-04-07
Thomas Messner,Motivational Interviewing in der Sport-und Bewegungstherapie–ein Ansatz zur Förderung der intrinsischen Motivation,2018,['T Messner'], B&G Bewegungstherapie und Gesundheitssport,,2022-04-07
Thomas Messner,Motivational interviewing,2016,"['T Messner', ' D Klaes']", Ein Ansatz zur Stärkung der Eigenmotivation in der …,2.0,2022-04-07
Thomas Messner,Interagieren statt belehren–Motivational Interviewing in die Praxis integrieren,2019,['T Messner'], physiopraxis,,2022-04-07
Thomas Messner,[HTML][HTML] Platz für Gespräche auf Augenhöhe–Partnerschaftlicher Umgang mit Patienten,2015,['T Messner'], physiopraxis,,2022-04-07
Thomas Messner,Die Motivation steckt imPatienten,2009,"['T Messner', ' N Boettcher']", physiopraxis,,2022-04-07
Thomas Messner,Behavior Based Safety: Praxisrelevante Aspekte und Bedingungen,2014,['T Messner '],,,2022-04-07
Carsten Münster,Supply Chain-Simulation für kleine und mittlere Unternehmen,2001,['B Scholz'],Reiter,4.0,2022-04-07
Carsten Münster,Ein Beitrag zur Grobplanung von Lagersystemen bei ungewissen Planungsdaten,2004,['C Münster '],,5.0,2022-04-07
Carsten Münster,Supply Chain-Simulation für kleine und mittlere Unternehmen,2000,['B Scholz'],Reiter,1.0,2022-04-07
Carsten Münster,und mittlere Unternehmen,,['B Scholz'],Reiter,,2022-04-07
Harald Nicolai,PPC-systems: Re-engineering or replacement? Venus: A fuzzy-decision-tool helps to evaluate outdated production planning and control systems,1998,"['H Luczak', ' H Nicolai', ' A Kees']", Production Planning & Control,6,2022-04-07
Harald Nicolai,Aufgaben,1999,"['H Nicolai', ' M Schotten', ' D Much']",,16,2022-04-07
Martin Nolte,A generic interface for parallel and adaptive discretization schemes: abstraction principles and the DUNE-FEM module,2010,"['A Dedner', ' R Klöfkorn', ' M Nolte', ' M Ohlberger']", Computing,174.0,2022-04-07
Martin Nolte,"The distributed and unified numerics environment, version 2.4",2016,"['M Blatt', ' A Burchardt', ' A Dedner…']", Archive of …,114.0,2022-04-07
Martin Nolte,The dune-alugrid module,2014,"['M Alkämper', ' A Dedner', ' R Klöfkorn', ' M Nolte']", arXiv preprint arXiv …,57.0,2022-04-07
Martin Nolte,Python framework for hp-adaptive discontinuous Galerkin methods for two-phase flow in porous media,2019,"['A Dedner', ' B Kane', ' R Klöfkorn', ' M Nolte']", Applied Mathematical Modelling,15.0,2022-04-07
Martin Nolte,The dune python module,1807,"['A Dedner', ' M Nolte']", arXiv preprint,15.0,2022-04-07
Martin Nolte,Comparison of linear reconstructions for second-order finite volume schemes on polyhedral grids,2017,"['R Klöfkorn', ' A Kvashchuk', ' M Nolte']", Computational Geosciences,10.0,2022-04-07
Martin Nolte,The dune-alugrid module,1407,"['A Dedner', ' R Klöfkorn', ' M Nolte']", arXiv preprint,11.0,2022-04-07
Martin Nolte,Performance Pitfalls in the Dune Grid Interface,2012,"['R Klöfkorn', ' M Nolte']", Advances in DUNE,9.0,2022-04-07
Martin Nolte,[BOOK][B] Sport und Recht,2004,['M Nolte '],,20.0,2022-04-07
Martin Nolte,Construction of local finite element spaces using the generic reference elements,2012,"['A Dedner', ' M Nolte']", Advances in DUNE,6.0,2022-04-07
Martin Nolte,Anti-Doping-Gesetz,2017,"['M Lehner', ' M Nolte', ' H Putzke']", Handkommentar,15.0,2022-04-07
Martin Nolte,The Distributed and Unified Numerics Environment (DUNE) Grid Interface HOWTO,2009,"['P Bastian', ' M Blatt', ' A Dedner', ' C Engwer', ' R Klöfkorn… ']",,5.0,2022-04-07
Martin Nolte,Evaluation of a new pruning and tending system for young stands of Douglas fir,2021,"['M Schönauer', ' S Hoffmann', ' M Nolte', ' D Jaeger']", SILVA FENNICA,,2022-04-07
Martin Nolte,Solving the reactive compressible Navier-Stokes equations in a moving domain,2014,"['R Klöfkorn', ' M Nolte']", NIC Symposium,4.0,2022-04-07
Martin Nolte,Reorganization of the sports betting market in Germany,2011,['M Nolte'], Sports Betting: Law and Policy,3.0,2022-04-07
Martin Nolte,Dune-Fem: A General Purpose Discretization Toolbox for Parallel and Adaptive Scientific Computing,2012,"['A Dedner', ' R Klöfkorn', ' M Nolte', ' M Ohlberger']", Advances in DUNE,2.0,2022-04-07
Martin Nolte,Sportwetten und Wettbetrug aus Sicht des organisierten Sports,2013,"['M Vesper', ' M Nolte']", Das Recht der Sportwette und des …,4.0,2022-04-07
Martin Nolte,Constrained Reconstruction in MUSCL-Type Finite Volume Schemes,2016,"['C Gersbacher', ' M Nolte']", XVI International Conference on Hyperbolic …,1.0,2022-04-07
Martin Nolte,"Das Zweisäulensystem von Justiz und Sportgerichtsbarkeit. Grundlagen, Grenzen und Wechselwirkungen",2016,['M Nolte'],,2.0,2022-04-07
Martin Nolte,Freiheitsrechte der Freizeit-und Berufssportler im Widerstreit mit staatlichem recht und Verbandsrecht,2008,['M Nolte'], … sportlicher Wettbewerbe als Herausforderung für das …,2.0,2022-04-07
Martin Nolte,„Wenn die Beziehungen nicht mehr halten…“Die psychologische Station Haus Hall–Beratung und Therapie für Menschen mit geistiger Behinderung und so …,2007,['M Nolte'], Beratende und therapeutische Dienste bei geistiger …,2.0,2022-04-07
Martin Nolte,State-of-the-art technology in flowmeter verification for the water and wastewater industry,2015,"['G Engstler', ' M Nolte', ' W Liu']", Water: Journal of the Australian …,,2022-04-07
Martin Nolte,A Fast Sweeping Method for Computing the Effective Hamiltonian,2012,['M Nolte'], … Problems: Theory,,2022-04-07
Martin Nolte,Approximation of the Effective Hamiltonian Through a Degenerate Elliptic Problem,2012,['M Nolte '],,,2022-04-07
Martin Nolte,[BOOK][B] Neue Bedrohungen für die Persönlichkeitsrechte von Sportlern: Frühjahrstagung 2010 der Deutschen Vereinigung für Sportrecht eV,2014,"['M Nolte', ' K Bepler', ' W Seitz', ' A Berninger ']",,1.0,2022-04-07
Martin Nolte,Sport in guter Verfassung–auch ein Verfassungsgut?,2008,['M Nolte'], Gedächtnisschrift für Jörn Eckert,1.0,2022-04-07
Martin Nolte,Die Gewährleistung der Sicherheit bei Fußballspielen durch staatliche Ordnungsbehörden und den ausrichtenden Verein,2012,['M Nolte'], Verantwortlichkeit und Haftung im Sport,1.0,2022-04-07
Martin Nolte,Einsatz der Polizei bei Sportveranstaltungen,2012,['M Nolte'], Sportzuschauer,1.0,2022-04-07
Martin Nolte,Wie wirksam ist der Nationale Anti Doping Code?,2020,"['M Nolte', ' C Bechtel']", RdJB Recht der Jugend und des …,,2022-04-07
Martin Nolte,6. KAPITEL: ZUSAMMENFASSUNG UND AUSBLICK,,"['M NOLTE', ' FW PEREN', ' H STÖVER', ' B WERSE']",,,2022-04-07
Martin Nolte,Bekämpfung der Spiel wettbewerbsmanipulation: Evaluie rung von Präventions maßnahmen im organisierten Sport,,"['D Memmert', ' C Breuer', ' M Nolte', ' M Brinkschulte… ']",,,2022-04-07
Martin Nolte,Good Governance bei der FIFA–grundsätzliche und statutarische Reformen–,2020,['M Nolte'], Integrität und Compliance im Sport| Internationale …,,2022-04-07
Martin Nolte,Wege zur europäischen Sportpolitik über Pfade des Sportrechts: Rechtswissenschaftliche Zugänge,2018,['M Nolte'], Europäische Sportpolitik,,2022-04-07
Martin Nolte,Ein balanciertes Verfahren zur numerischen Lösung von Anfangsrandwertproblemen für skalare Erhaltungsgleichungen mit Quellterm in 1D,,['M Nolte '],,,2022-04-07
Martin Nolte,Schutz der Integrität des sportlichen Wettbewerbs,2017,"['M Nolte', ' A Wördehoff']", Faktenbasierte Evaluierung des …,,2022-04-07
Martin Nolte,Grundlagen der Programmiersprache C für Studierende der Naturwissenschaften,,['M Nolte '],,,2022-04-07
Martin Nolte,Die Europäisierung des Bildnisschutzes von Sportlern,2010,['M Nolte'], Das Persönlichkeitsrecht des Fußballspielers,,2022-04-07
Martin Nolte,Schriften zum Sportrecht,2020,"['J Adolphsen', ' U Haas', ' PW Heermann', ' B Hess', ' R Koch… ']",,,2022-04-07
Martin Nolte,[BOOK][B] Das gesamte examensrelevante Öffentliche Recht,2011,"['C Brüning', ' M Nolte ']",,,2022-04-07
Martin Nolte,Causa Sport (zit. CaS] Die Sport-Zeitschrift: für nationales und internationales Recht,,"['U Haas', ' L Handschin', ' PW Heermann', ' PDDM Nolte… ']",,,2022-04-07
Martin Nolte,Causa Sport [zrt CaS] Die Sport-Zeitschrift für nationales und internationales Recht sowie für Wirtschaft wwwcausasportch,2006,"['M Baddeley', ' G Behr', ' S Breitenmoser', ' L Handschin… ']",,,2022-04-07
Claudia Ossola-Haring,"[BOOK][B] Handbuch Kennzahlen zur Unternehmensführung: Kennzahlen richtig verstehen, verknüpfen und interpretieren",2006,['C Ossola'],,23.0,2022-04-07
Claudia Ossola-Haring,[BOOK][B] 11 Irrtümer über Kennzahlen,2016,['C Ossola'],Haring,12.0,2022-04-07
Claudia Ossola-Haring,[BOOK][B] Wachstumsmarkt Indien,2017,['C Ossola'],Haring,8.0,2022-04-07
Claudia Ossola-Haring,[BOOK][B] Wie Studenten Unternehmen gründen,2013,['C Ossola'],Haring,5.0,2022-04-07
Claudia Ossola-Haring,[BOOK][B] Die 150 besten Checklisten zum Event-und Messemanagement:-Eventvorbereitung und-durchführung-Messeauswahl und-betreuung-Erfolgskontrolle und …,2008,['C Ossola'],,2.0,2022-04-07
Claudia Ossola-Haring,"[BOOK][B] Die 111 besten Checklisten zur Existenzgründung: Finanzierung und Rechtsformen, Standortwahl und Marketing, Buchführung und Steuern",2013,['C Ossola'],,2.0,2022-04-07
Claudia Ossola-Haring,[BOOK][B] Immaterielle Vermögensgegenstände in der Handels-und Steuerbilanz,2013,['C Ossola'],,1.0,2022-04-07
Claudia Ossola-Haring,[BOOK][B] Ein Start-up gründen? Frag doch einfach!: Klare Antworten aus erster Hand,2020,['C Ossola'],,,2022-04-07
Claudia Ossola-Haring,Irrtum 9: Zahlen lügen nicht–weiche Kennzahlen und Bilanzpolitik sind Sozial-Chichi,2016,['C Ossola'],Haring,,2022-04-07
Claudia Ossola-Haring,Irrtum 5: Viel hilft viel,2019,['C Ossola'],Haring,,2022-04-07
Claudia Ossola-Haring,Irrtum 6: Systematik killt Kreativität und Spontanität,2016,['C Ossola'],Haring,,2022-04-07
Claudia Ossola-Haring,"Irrtum 3: Es reicht, wenn der Steuerberater einmal im Jahr rechnet",2016,['C Ossola'],Haring,,2022-04-07
Claudia Ossola-Haring,Irrtum 10: Für Controlling ist mein Unternehmen zu klein,2019,['C Ossola'],Haring,,2022-04-07
Claudia Ossola-Haring,[BOOK][B] Erfolgreich gründen-Start-up im Studium: Studieren im Quadrat,2016,['C Ossola'],Haring,,2022-04-07
Claudia Ossola-Haring,Irrtum 4: Da gibt es bestimmt gute Software–das reicht,2019,['C Ossola'],Haring,,2022-04-07
Claudia Ossola-Haring,Exotik Lockt,2004,['C Ossola'],,,2022-04-07
Claudia Ossola-Haring,Irrtum 8: Mein Unternehmen ist einzigartig–Vergleichbares gibt es nicht,2019,['C Ossola'],Haring,,2022-04-07
Claudia Ossola-Haring,Die 11 wichtigsten Kennzahlen,2019,['C Ossola'],Haring,,2022-04-07
