AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_TYPE,PUB_PUBLISHER,PUB_ISBN,PUB_DOI,PUB_CITATIONS,UPDATED
Bernd Sommer,Brain regionspecific transcriptomic markers of serotonin1a receptor agonist action mediating sexual rejection and aggression in female marmoset monkeys,2013.0,"['Y Aubert', ' KA Allers', ' B Sommer', ' ER de Kloet…']",, The journal of sexual …,,,21.0,2022-04-11
Bernd Sommer,Calpain inhibitor I decreases βA4 secretion from human embryonal kidney cells expressing β-amyloid precursor protein carrying the APP670/671 double mutation,1995.0,"['HW Klafki', ' PA Paganetti', ' B Sommer', ' M Staufenbiel']",, Neuroscience letters,,,49.0,2022-04-11
Bernd Sommer,Transgenic animals in Alzheimer's disease research,1999.0,['C Sturchler'],,Pierrat,,,38.0,2022-04-11
Bernd Sommer,[BOOK][B] Prekarisierung und Ressentiments: soziale Unsicherheit und rechtsextreme Einstellungen in Deutschland,2010.0,['B Sommer '],,,,,71.0,2022-04-11
Bernd Sommer,"Flibanserin, a drug intended for treatment of hypoactive sexual desire disorder in pre-menopausal women, affects spontaneous motor activity and brain …",2010.0,"['B Ferger', ' M Shimasaki', ' A Ceci', ' C Ittrich…']",,,,,22.0,2022-04-11
Bernd Sommer,Interaction between two different regulatory elements activates the murine alpha A-crystallin gene promoter in explanted lens epithelia,1987.0,"['AB Chepelinsky', ' B Sommer…']",, Molecular and cellular …,,,58.0,2022-04-11
Bernd Sommer,Transgenic approaches to model Alzheimer's disease,2000.0,"['B Sommer', ' C Sturchler']",,,,,37.0,2022-04-11
Bernd Sommer,Investigating the neuroprotective mechanism of action of a CDK5 inhibitor by phosphoproteome analysis,2005.0,"['F Gillardon', ' A Schrattenholz…']",, Journal of cellular …,,,26.0,2022-04-11
Bernd Sommer,The research domain criteria framework in drug discovery for neuropsychiatric diseases: focus on negative valence,2018.0,"['JR Nicholson', ' B Sommer']",, Brain and Neuroscience …,,,8.0,2022-04-11
Bernd Sommer,Relationships between social withdrawal and facial emotion recognition in neuropsychiatric disorders,2022.0,['A De la Torre'],,Luque,,,,2022-04-11
Bernd Sommer,Automation and robotics in the German space program-unmanned on-orbit servicing (oos) & the tecsas mission,2005.0,['B Sommer'],, International Astronautical Congress of the …,,,22.0,2022-04-11
Bernd Sommer,Glutamate-gated ion channels in the brain. Genetic mechanism for generating molecular and functional diversity.,1992.0,"['B Sommer', ' H Monyer', ' W Wisden', ' TA Verdoorn…']",, Arzneimittel …,,,27.0,2022-04-11
Bernd Sommer,Brain neuronal activation induced by flibanserin treatment in female rats,2013.0,"['H Gelez', ' P Clement', ' S Compagnie', ' D Gorny…']",, …,,,11.0,2022-04-11
Bernd Sommer,NGD 94-1 as an agonist at human recombinant dopamine D4. 4 receptors expressed in HEK293 cells,1999.0,"['L Gazi', ' B Sommer', ' J Nozulak', ' P Schoeffter']",, European journal of …,,,24.0,2022-04-11
Bernd Sommer,Ligand binding profile of the rat metabotropic glutamate receptor mGluR3 expressed in a transfected cell line,1995.0,"['DJ Laurie', ' M Danzeisen', ' HWGM Boddeke…']",,,,,22.0,2022-04-11
Bernd Sommer,The Economy for the Common Good: A European countermovement against the destructive impacts of laissez-faire capitalism?,2019.0,"['K Stumpf', ' B Sommer']",, Culture,,,5.0,2022-04-11
Bernd Sommer,Recent research and development activities on space robotics and AI,2021.0,"['R Doyle', ' T Kubota', ' M Picard', ' B Sommer…']",, Advanced …,,,,2022-04-11
Bernd Sommer,[BOOK][B] Cultural dynamics of climate change and the environment in Northern America,2015.0,['B Sommer '],,,,,9.0,2022-04-11
Bernd Sommer,Mouse models of α-synucleinopathy and Lewy pathology,2001.0,"['S Barbieri', ' K Hofele', ' KH Wiederhold', ' A Probst…']",, … and Genetics of …,,,12.0,2022-04-11
Bernd Sommer,Change Agents für den städtischen Klimaschutz: Empirische Befunde und praxistheoretische Einsichten/Change Agents for Climate Change Mitigation in Urban …,2014.0,"['B Sommer', ' M Schad']",,,,,18.0,2022-04-11
Bernd Sommer,"Externalisation, globalised value chains, and the invisible consequences of social actions",2017.0,['B Sommer'],, Historical Social Research/Historische Sozialforschung,,,7.0,2022-04-11
Bernd Sommer,[HTML][HTML] Bridging the gap between patients and models,2015.0,"['I Diester', ' F Hefti', ' I Mansuy…']",, Translational …,,,6.0,2022-04-11
Bernd Sommer,Recent advances in transgenic model development for Alzheimer's disease,1998.0,['B Sommer'],, Expert Opinion on Investigational Drugs,,,11.0,2022-04-11
Bernd Sommer,Positron emission tomography assessment of 8-OH-DPAT-mediated changes in an index of cerebral glucose metabolism in female marmosets,2012.0,"['AK Converse', ' Y Aubert', ' M Farhoud', ' JP Weichert…']",, Neuroimage,,,7.0,2022-04-11
Bernd Sommer,Mentale und soziale Infrastrukturen–Voraussetzungen verantwortungsvollen Konsums im Kontext der Nachhaltigkeit,2011.0,"['M Fischer', ' B Sommer']",, … . Zum Verhältnis von Markt,,,17.0,2022-04-11
Bernd Sommer,Transformation design: a social-ecological perspective,2015.0,"['B Sommer', ' H Welzer']",,,,,5.0,2022-04-11
Bernd Sommer,Brain‐Derived Neurotrophic Factor Exerts Opposing Effects on β2‐Adrenergic Receptor According to Depolarization Status of Cerebellar Neurons,1999.0,"['C Gaiddon', ' Y Larmet', ' E Trinh…']",, Journal of …,,,8.0,2022-04-11
Bernd Sommer,[HTML][HTML] Chronic recurrent multifocal osteomyelitis manifested as painful clavicular swelling: a case report,2014.0,"['M Bleckwenn', ' B Sommer', ' K Weckbecker']",, BMC Research Notes,,,5.0,2022-04-11
Bernd Sommer,Identification of negative-acting and protein-binding elements in the mouse αA-crystallin− 1556/− 1165 region,1994.0,"['CM Sax', ' A Cvekl', ' M Kantorow', ' B Sommer…']",, Gene,,,9.0,2022-04-11
Bernd Sommer,"Die zwei Gesichter des Rechtsextremismus in Deutschland–Themen, Machtressourcen und Mobilisierungspotentiale der extremen Rechten",2009.0,"['S Edathy', ' B Sommer']",, Strategien der extremen Rechten,,,17.0,2022-04-11
Bernd Sommer,Chronic systemic administration of serotonergic ligands flibanserin and 8-OH-DPAT enhance HPA axis responses to restraint in female marmosets,2013.0,"['Y Aubert', ' MA Bohl', ' JR Lange', ' NR Diol', ' KA Allers…']",, …,,,6.0,2022-04-11
Bernd Sommer,Transgenic animal models in the development of therapeutic strategies for Alzheimer's disease,1998.0,"['M Staufenbiel', ' B Sommer']",, Molecular Biology of Alzheimer's …,,,8.0,2022-04-11
Bernd Sommer,Europe as a Green Leader? A Brief Evaluation of both the European U io s Cli ate ad Energy Policy and Common Agricultural Policy,2017.0,"['B Sommer', ' A Hain']",, Culture,,,5.0,2022-04-11
Bernd Sommer,Flibanserin‐Stimulated Partner Grooming Reflects Brain Metabolism Changes in Female Marmosets,2015.0,"['AK Converse', ' Y Aubert', ' KA Allers', ' B Sommer…']",, The journal of sexual …,,,4.0,2022-04-11
Bernd Sommer,Alternative splicing of AMPA receptor subunits: regulation in clonal cell lines,1995.0,"['A Christnacher', ' B Sommer']",, FEBS letters,,,6.0,2022-04-11
Bernd Sommer,Chronic flibanserin treatment increases solicitations in the female rat,2010.0,"['H Gelez', ' K Allers', ' B Sommer', ' F Giuliano']",, J Sex Med,,,8.0,2022-04-11
Bernd Sommer,Wie lässt sich Wohlstand messen?,2009.0,"['A Braakmann', ' R Zieschank', ' H Diefenbacher…']",, Wirtschaftsdienst,,,14.0,2022-04-11
Bernd Sommer,Postkapitalistische Organisationen als Keimzellen einer Postwachstumsgesellschaft,2018.0,['B Sommer '],,,,,6.0,2022-04-11
Bernd Sommer,Climate change and society: possible impacts and prospective developments,2015.0,"['B Sommer', ' M Schad']",, Meteorologische Zeitschrift,,,3.0,2022-04-11
Bernd Sommer,Rechtspopulismus als Desiderat der sozial-ökologischen Transformationsforschung,2021.0,"['B Sommer', ' M Schad', ' C Möstl…']",, … for Science and …,,,,2022-04-11
Bernd Sommer,Perceptions of climate change: the role of art and the media,2011.0,"['M Muñoz', ' B Sommer ']",,,,,3.0,2022-04-11
Bernd Sommer,Optimised pressure die-castings for linerless aluminium cylinder blocks,2009.0,"['S Beer', ' B Sommer']",, ATZproduktion worldwide,,,3.0,2022-04-11
Bernd Sommer,Interdependenzen und Ungleichzeitigkeiten im Kontext des anthropogenen Klimawandels,2011.0,['B Sommer'],, Leviathan,,,7.0,2022-04-11
Bernd Sommer,Countermovements in Europe? A Polanyian perspective,2019.0,"['M Seeliger', ' B Sommer']",, Culture,,,2.0,2022-04-11
Bernd Sommer,Ionotropic glutamate receptors,1997.0,['B Sommer'],, The ionotropic glutamate receptors,,,2.0,2022-04-11
Bernd Sommer,Resonanz und Nachhaltigkeit: Zum Verhältnis zweier Schlüsselbegriffe zeitgenössischer Gesellschaftskritik,2018.0,['B Sommer'],, Resonanz,,,3.0,2022-04-11
Bernd Sommer,Automation & Robotics (A&R) within the German Space Program,2003.0,"['B Sommer', ' J KREISEL']",,,,,4.0,2022-04-11
Bernd Sommer,Leichtbau beim Zylinderkurbelgehäuse für aktuelle und zukünftige Anforderungen,2009.0,"['E Köhler', ' S Beer', ' C Klimesch', ' J Niehues…']",,,,,5.0,2022-04-11
Bernd Sommer,Unmanned on-orbit servicing in the German Space Program-the TECSAS Mission,2013.0,['B Sommer'],, International Astronautical Congress of the …,,,1.0,2022-04-11
Bernd Sommer,Lightweight design for cylinder blocks in response to current and future requirements,2009.0,"['E Köhler', ' S Beer', ' C Klimesch', ' J Niehues', ' B Sommer']",, MTZ worldwide,,,1.0,2022-04-11
Bernd Sommer,Introduction: Climates and Cultures in Northern America,2015.0,['B Sommer'],, Cultural Dynamics of Climate Change and the …,,,1.0,2022-04-11
Bernd Sommer,Novel space infrastructure concepts from LEO to GEO,2006.0,['B Sommer'],, International Astronautical Congress,,,1.0,2022-04-11
Bernd Sommer,"Climate Change, Drought, and Famine in Kenya. A Socio-Ecological Analysis",2015.0,"['S Engler', ' J Okitoi', ' B Sommer']",,,,,1.0,2022-04-11
Bernd Sommer,Acute stroke and cytomegalovirus encephalitis: a coincidence?,2010.0,"['M Harzheim', ' B Sommer…']",, Therapeutic Advances in …,,,1.0,2022-04-11
Bernd Sommer,"Erratum to 'HmGlu1d, a novel splice variant of the human type I metabotropic glutamate receptor'[Eur. J. Pharmacol. 296 (1996) R1–R3]",1996.0,"['DJ Laurie', ' HWGM Boddeke', ' R Hiltscher…']",, European Journal of …,,,1.0,2022-04-11
Bernd Sommer,Change agents for climate change mitigation in urban areas,2014.0,"['B Sommer', ' M Schad']",,,,,3.0,2022-04-11
Bernd Sommer,[BOOK][B] Psychische Gewalt gegen Kinder: sozialwissenschaftliche Grundlagen und Perspektiven,2002.0,['B Sommer '],,,,,3.0,2022-04-11
Bernd Sommer,Von der Kohlenstoffinsolvenz zur Klimadividende: Wie man die Zwei-Grad-Leitplanke einhalten und dennoch gewinnen kann,2009.0,"['C Leggewie', ' B Sommer']",,,,,3.0,2022-04-11
Bernd Sommer,Progress in Neuropsychopharmacology & Biological Psychiatry,,['A de la Torre'],,Luque,,,,2022-04-11
Bernd Sommer,"CULTURE, PRACTICE & Europeanization",2019.0,"['M Seeliger', ' B Sommer']",, Culture,,,,2022-04-11
Bernd Sommer,"Receptor density as a factor governing the efficacy of the dopamine D4 receptor ligands, L‐745,870 and U‐101958 at human...",,"['L Gazi', ' B Sommer', ' D Hoyer', ' M Tricklebank ']",,,,,,2022-04-11
Bernd Sommer,INFLUENCE OF THE INTERFACE ON THE CREEP PROPERTIES OF CARBON FIBRE REINFORCED MAGNESIUM ALLOY AS41,,"['B Sommer', ' KU Kainer', ' H Berek ']",,,,,,2022-04-11
Bernd Sommer,"8. Ian Hacking, The Social Construction of What?",2015.0,['B Sommer'],, Schlüsselwerke der Kulturwissenschaften,,,,2022-04-11
Bernd Sommer,Frontal cystic lesion with a contrast-enhancing mural nodule: Question,2017.0,"['S Greschus', ' P Niehusmann', ' DO Pauleit…']",, Journal of Clinical …,,,,2022-04-11
Bernd Sommer,Lewy‐Like Pathology in Mice Transgenic for Mutant (A53T) and Wild‐Type Human α‐Synuclein,2001.0,"['B Sommer', ' S Barbieri', ' K Hofele…']",, … Advances in Etiology …,,,,2022-04-11
Bernd Sommer,Quittung,2009.0,"['S Edathy', ' B Sommer']",, Strategien der extremen Rechten …,,,,2022-04-11
Bernd Sommer,"The agonist activities of the putative antipsychotic agents, L-745,870 and U-101958 in HEK293 cells expressing the human...",1998.0,"['A Bruinvels', ' B Sommer', ' D Hoyer…']",, British Journal of …,,,,2022-04-11
Bernd Sommer,Molecular Biology of Glutamate-Gated Channels: Focus on AMPA and Kainate,1991.0,"['PH Seeburg', ' W Wisden', ' TA Verdoorn…']",, Excitatory Amino Acids …,,,,2022-04-11
Bernd Sommer,"Tomas Hökfelt, Margarita Diez, Tiejun Shi, Jari Koistinaho, Dora Games",2002.0,"['K Kahn', ' B Sommer', ' KH Wiederhold…']",, Mapping the Progress …,,,,2022-04-11
Bernd Sommer,Frontal cystic lesion with a contrast-enhancing mural nodule: Answer,2017.0,"['S Greschus', ' P Niehusmann', ' DO Pauleit…']",, Journal of Clinical …,,,,2022-04-11
Bernd Sommer,Multifunctional Pharmacology of Flibanserin: Possible Mechanism of Therapeutic Action in Hypoactive Sexual Desir...,2010.0,"['K Allers', ' B Sommer']",, J Sex Med,,,,2022-04-11
Bernd Sommer,C-synuclein expression in transgenic mice,2012.0,"['C Mistl', ' S Danner', ' S Kauffmann…']",, … and Genetics of …,,,,2022-04-11
Bernd Sommer,Paradigms for Preclinical Investigations of Female Sexual Function and Dysfunction (HSDD and FSAD),2011.0,"['KA Allers', ' B Sommer']",, SEXUAL DYSFUNCTIONS–SPECIAL …,,,,2022-04-11
Bernd Sommer,Change agents for climate change mitigation in urban areas. Empirical findings and practice-theoretical insights/Change agents fur den stadtischen klimaschutz …,2014.0,"['B Sommer', ' M Schad']",,,,,,2022-04-11
Bernd Sommer,Δ resonance admixtures in the NN problem and the electrodisintegration of the deuteron,1978.0,['B Sommer'],, AIP Conference Proceedings,,,,2022-04-11
Bernd Sommer,Neuropeptide Expression in Animal Disease Models,2002.0,"['T Hökfelt', ' M Diez', ' T Shi', ' J Koistinaho', ' D Games…']",, Mapping the Progress of …,,,,2022-04-11
Bernd Sommer,Unmanned on-orbit servicing (OOS)-A Roadmap to t...,,['B Sommer'],,,,,,2022-04-11
Bernd Sommer,Längst nicht mehr randständig: Der Klimawandel als Thema der Soziologie,2016.0,['B Sommer'],, Soziologische Revue,,,1.0,2022-04-11
Bernd Sommer,Effects of flibanserin on appetitive and consummatory aspects of sexual behavior in ovariectomized female rats primed with estrogen and progesterone,2010.0,"['KA Allers', ' H Gelez', ' B Sommer…']",, JOURNAL OF SEXUAL …,,,,2022-04-11
Bernd Sommer,Internationale Klimagerechtigkeit–Wieso es nicht allein auf die Staaten ankommt,2012.0,"['A Schulz', ' B Sommer']",, ZPol Zeitschrift für Politikwissenschaft,,,1.0,2022-04-11
Bernd Sommer,"Telerobotic Operations with Time Delay, Results from the ISECG GAP Assesment Team",2018.0,"['A Wedler', ' L Metcalfe', ' D Alfano', ' K Hambuchen…']",, Proceedings of the …,,,1.0,2022-04-11
Bernd Sommer,Zusammenhänge von Prekarisierung und rechtsextremen Einstellungen–Ergebnisse der empirischen Forschung,2010.0,['B Sommer'],, Prekarisierung und Ressentiments,,,1.0,2022-04-11
Bernd Sommer,Gemeinwohl-Ökonomie im Vergleich unternehmerischer Nachhaltigkeitsstrategien (GIVUN),2015.0,"['B Sommer', ' H Welzer', ' L Heidbrink ']",,,,,1.0,2022-04-11
Bernd Sommer,Optimierter Druckguss für buchsenlose Aluminium-Zylinderkurbelgehäuse,2009.0,"['S Beer', ' B Sommer']",, ATZproduktion,,,1.0,2022-04-11
Bernd Sommer,INFLUENCE OF THE INTERFACE ON THE CREEP PROPERTIES OF CARBON FIBRE REINFORCED,1997.0,"['KUK Bernd Sommer', ' H Berek']",, Proceedings: Metal matrix …,,,,2022-04-11
Bernd Sommer,Die zivilgesellschaftliche Bewegung der› Gemeinwohl-Ökonomie‹(GWÖ) aus Perspektive der sozialwissenschaftlichen Transformationsforschung und Praktischen …,2019.0,"['B Sommer', ' K Stumpf', ' R Köhne', ' J Kny…']",, zfwu Zeitschrift für …,,,,2022-04-11
Bernd Sommer,Nachhaltigkeit als Utopie?,2020.0,"['B Sommer', ' H Welzer']",,,,,,2022-04-11
Bernd Sommer,2.2 Analyse der Ausgangssituation–Situationsanalyse–Bedingungsanalyse,,['B Sommer'],,,,,,2022-04-11
Bernd Sommer,Zwischenruf: Der Pädagoge als Lernhelfer. Grundsätze als Orientierungshilfen für (sozial-) pädagogisches Handeln,2019.0,['B Sommer'],, unsere jugend,,,,2022-04-11
Bernd Sommer,Die Sachzielorientierung oder: das sozialpädagogische Denken und Handeln,2017.0,['B Sommer'],, Das Sozialwirtschaftliche Sechseck,,,,2022-04-11
Bernd Sommer,Transferaufgaben und ihre hochschul-didaktische Bedeutung am Beispiel von Modul 1 Sozialwirtschaft I–Einführung in sozialwirtschaftliches Denken und …,,['B Sommer'],,,,,,2022-04-11
Bernd Sommer,Das interdisziplinäre Denken und Handeln,2017.0,"['HE Becker', ' M Schoor', ' B Sommer']",, Das Sozialwirtschaftliche Sechseck,,,,2022-04-11
Bernd Sommer,15. Das Modell der didaktischen W-Fragen als Orientierungshilfe für (sozial-) pädagogisches Handeln,2015.0,['B Sommer'],, Band II Jahre Duales Studium. Festschrift,,,,2022-04-11
Bernd Sommer,[BOOK][B] Informationen als Voraussetzung verantwortungsvollen Konsums,2012.0,"['M Fischer', ' B Sommer ']",,,,,,2022-04-11
Bernd Sommer,"Prekarisierung der Arbeitsund Lebensverhältnisse in Deutschland seit 1990–Dimensionen, Ausmaß, Auswirkungen",2010.0,['B Sommer'],, Prekarisierung und Ressentiments,,,,2022-04-11
Bernd Sommer,Diskussion des Verhältnisses von Prekarisierung und rechtsextremen Orientierungen auf Basis der empirischen Daten und theoretischer Modelle,2010.0,['B Sommer'],, Prekarisierung und Ressentiments,,,,2022-04-11
Bernd Sommer,Gut leben auf Kosten anderer: Unsere imperiale Lebensweise und die Folgen,2017.0,['B Sommer'],,,,,,2022-04-11
Bernd Sommer,"[BOOK][B] Spurensuche im Alltag eines Hochschullehrers: Geschichten, Anekdoten, Erzählenswertes",2016.0,['B Sommer '],,,,,,2022-04-11
Bernd Sommer,"30. Paul Gilroy, The Black Atlantic",2015.0,"['B Sommer', ' J Heinrichs']",, Schlüsselwerke der Kulturwissenschaften,,,,2022-04-11
Bernd Sommer,[BOOK][B] Interaktives Lehren an der Hochschule: Eine autobiographische Spurensuche,2015.0,['B Sommer '],,,,,,2022-04-11
Bernd Sommer,Konzepte gesellschaftlichen Wohlstands und ökologische Gerechtigkeit,2014.0,"['M Düwell', ' J Philips', ' H Diefenbacher', ' K Leggewie…']",, Texte …,,,,2022-04-11
Martina Wanner,[HTML][HTML] Losing the genetic twin: donor grief after unsuccessful unrelated stem cell transplantation,2009.0,"['M Wanner', ' S Bochert', ' IM Schreyer', ' G Rall…']",, BMC health services …,,,14.0,2022-04-11
Martina Wanner,[BOOK][B] Rechte Alltagskultur: das Beispiel Jugendlicher im brandenburgischen Spree-Neiße-Kreis,2006.0,['M Wanner '],,,,,5.0,2022-04-11
Martina Wanner,Migration und Gesundheit,2018.0,['M Wanner'],, Soziale Arbeit in der Migrationsgesellschaft,,,2.0,2022-04-11
Martina Wanner,Über die Sinnhaftigkeit des Gebens,2019.0,['M Wanner'],, Soziale Arbeit,,,,2022-04-11
Martina Wanner,Zwischen dem Schutz des Lebens und dem Recht auf Sterben. Ein interdisziplinärer Vergleich der Diskussionen über Schwangerschaftsabbruch und Sterbehilfe,2017.0,"['EJ Horst', ' M Wanner']",, Neue Anstöße in der Sozialen Arbeit,,,,2022-04-11
Martina Wanner,[HTML][HTML] Losing the genetic twin: donor grief after unsuccessful unrelated stem cell transplantation,2009.0,"['M Wanner', ' S Bochert', ' IM Schreyer', ' G Rall…']",, BMC health services …,,,14.0,2022-04-11
Martina Wanner,[BOOK][B] Rechte Alltagskultur: das Beispiel Jugendlicher im brandenburgischen Spree-Neiße-Kreis,2006.0,['M Wanner '],,,,,5.0,2022-04-11
Martina Wanner,Migration und Gesundheit,2018.0,['M Wanner'],, Soziale Arbeit in der Migrationsgesellschaft,,,2.0,2022-04-11
Martina Wanner,Über die Sinnhaftigkeit des Gebens,2019.0,['M Wanner'],, Soziale Arbeit,,,,2022-04-11
Martina Wanner,Zwischen dem Schutz des Lebens und dem Recht auf Sterben. Ein interdisziplinärer Vergleich der Diskussionen über Schwangerschaftsabbruch und Sterbehilfe,2017.0,"['EJ Horst', ' M Wanner']",, Neue Anstöße in der Sozialen Arbeit,,,,2022-04-11
Martin Plag,[BOOK][B] Veränderungsmanagement in Bundesministerien: eine empirische Untersuchung auf Basis multipler Fallstudien,2007.0,['M Plag '],,,,,24.0,2022-04-11
Martin Plag,[BOOK][B] Controlling als Inhouse-Consulting,2012.0,"['J Scheffner', ' M Fullemann', ' M Bösinger', ' E Frischbier… ']",,,,,12.0,2022-04-11
Martin Plag,Grundgedanken zu einer Theorie des Veränderungsmanagements,2002.0,"['M Brettel', ' J Endres', ' M Plag', ' J Weber ']",,,,,13.0,2022-04-11
Martin Plag,Die Macht des Business-Partners,2017.0,['M Plag'],, Controlling & Management Review,,,4.0,2022-04-11
Martin Plag,Der Controller als Change Manager,2012.0,['M Plag'],,,,,3.0,2022-04-11
Martin Plag,Forschungsmethode,2008.0,['M Plag'],, … : Eine empirische Untersuchung auf Basis multipler …,,,,2022-04-11
Martin Plag,Zusammenfassende Betrachtung und Ausblick,2008.0,['M Plag'],, … : Eine empirische Untersuchung auf Basis multipler …,,,,2022-04-11
Martin Plag,Reformprozesse in Ministerien und nachgeordneten Behörden als Untersuchungsobjekt,2008.0,['M Plag'],, … : Eine empirische Untersuchung auf Basis multipler …,,,,2022-04-11
Martin Plag,Empirische Ergebnisse,2008.0,['M Plag'],, … : Eine empirische Untersuchung auf Basis multipler …,,,,2022-04-11
Martin Plag,Veränderungsmanagement—theoretischer Bezugsrahmen,2008.0,['M Plag'],, … : Eine empirische Untersuchung auf Basis multipler …,,,,2022-04-11
Karin Sauer,Biofilms as complex differentiated communities,2002.0,"['P Stoodley', ' K Sauer', ' DG Davies', ' JW Costerton']",,Annual Reviews in Microbiology,,,3643.0,2022-04-11
Karin Sauer,,2002.0,"['K Sauer', ' AK Camper', ' GD Ehrlich', ' JW Costerton', ' DG Davies']",,Journal of bacteriology,,,2126.0,2022-04-11
Karin Sauer,,2004.0,"['K Sauer', ' MC Cullen', ' AH Rickard', ' LAH Zeef', ' DG Davies', ' P Gilbert']",,Journal of bacteriology,,,600.0,2022-04-11
Karin Sauer,,2001.0,"['K Sauer', ' AK Camper']",,Journal of Bacteriology,,,492.0,2022-04-11
Karin Sauer,The genomics and proteomics of biofilm formation,2003.0,['K Sauer'],,Genome biology,,,365.0,2022-04-11
Karin Sauer,Sticky situations: key components that control bacterial surface attachment,2012.0,"['OE Petrova', ' K Sauer']",,Journal of bacteriology,,,323.0,2022-04-11
Karin Sauer,,2006.0,"['R Morgan', ' S Kohn', ' SH Hwang', ' DJ Hassett', ' K Sauer']",,Journal of bacteriology,,,267.0,2022-04-11
Karin Sauer,,2005.0,"['CJ Southey-Pillig', ' DG Davies', ' K Sauer']",,Journal of bacteriology,,,265.0,2022-04-11
Karin Sauer,,2007.0,"['M Allegrucci', ' K Sauer']",,Journal of bacteriology,,,219.0,2022-04-11
Karin Sauer,,2006.0,"['M Allegrucci', ' FZ Hu', ' K Shen', ' J Hayes', ' GD Ehrlich', ' JC Post', ' K Sauer']",,Journal of Bacteriology,,,215.0,2022-04-11
Karin Sauer,"Escaping the biofilm in more than one way: desorption, detachment or dispersion",2016.0,"['OE Petrova', ' K Sauer']",,Current opinion in microbiology,,,205.0,2022-04-11
Karin Sauer,,2010.0,"['CJ Sanchez', ' P Shivshankar', ' K Stol', ' S Trakhtenbroit', ' PM Sullam', ' K Sauer', ' ...']",,PLoS pathogens,,,203.0,2022-04-11
Karin Sauer,,2009.0,"['OE Petrova', ' K Sauer']",,PLoS pathogens,,,201.0,2022-04-11
Karin Sauer,The phosphodiesterase DipA (PA5017) is essential for Pseudomonas aeruginosa biofilm dispersion,2012.0,"['AB Roy', ' OE Petrova', ' K Sauer']",,Journal of bacteriology,,,180.0,2022-04-11
Karin Sauer,Biofilm dispersion,2020.0,"['KP Rumbaugh', ' K Sauer']",,Nature Reviews Microbiology,,,166.0,2022-04-11
Karin Sauer,Biofilms and biocomplexity,2007.0,"['K Sauer', ' AH Rickard', ' DG Davies']",,Microbe-American Society for Microbiology,,,165.0,2022-04-11
Karin Sauer,,2010.0,"['DJ Hassett', ' TR Korfhagen', ' RT Irvin', ' MJ Schurr', ' K Sauer', ' GW Lau', ' ...']",,Expert opinion on therapeutic targets,,,157.0,2022-04-11
Karin Sauer,NO-induced biofilm dispersion in Pseudomonas aeruginosa is mediated by an MHYT domain-coupled phosphodiesterase,2013.0,"['Y Li', ' S Heine', ' M Entian', ' K Sauer', ' N Frankenberg-Dinkel']",,Journal of bacteriology,,,144.0,2022-04-11
Karin Sauer,,1997.0,"['K Sauer', ' U Harms', ' RK Thauer']",,European Journal of Biochemistry,,,140.0,2022-04-11
Karin Sauer,Calcium influences cellular and extracellular product formation during biofilm-associated growth of a marine Pseudoalteromonas sp.,2005.0,"['MA Patrauchan', ' S Sarkisova', ' K Sauer', ' MJ Franklin']",,Microbiology,,,135.0,2022-04-11
Karin Sauer,,2010.0,"['OE Petrova', ' K Sauer']",,Journal of bacteriology,,,128.0,2022-04-11
Karin Sauer,,2007.0,"['LA Morici', ' AJ Carterson', ' VE Wagner', ' A Frisk', ' JR Schurr', ' KH zu Bentrup', ' ...']",,Journal of bacteriology,,,125.0,2022-04-11
Karin Sauer,Small RNAs and their role in biofilm formation,2013.0,"['JR Chambers', ' K Sauer']",,Trends in microbiology,,,117.0,2022-04-11
Karin Sauer,The MerR-like regulator BrlR confers biofilm tolerance by activating multidrug efflux pumps in Pseudomonas aeruginosa biofilms,2013.0,"['J Liao', ' MJ Schurr', ' K Sauer']",,Journal of bacteriology,,,110.0,2022-04-11
Karin Sauer,Dispersion by Pseudomonas aeruginosa requires an unusual posttranslational modification of BdlA,2012.0,"['OE Petrova', ' K Sauer']",,Proceedings of the National Academy of Sciences,,,107.0,2022-04-11
Karin Sauer,Bacteria present in carotid arterial plaques are found as biofilm deposits which may contribute to enhanced risk of plaque rupture,2014.0,"['BB Lanter', ' K Sauer', ' DG Davies']",,MBio,,,101.0,2022-04-11
Karin Sauer,,1997.0,"['K Sauer', ' RK Thauer']",,European journal of biochemistry,,,101.0,2022-04-11
Karin Sauer,SagS contributes to the motile-sessile switch and acts in concert with BfiSR to enable Pseudomonas aeruginosa biofilm formation,2011.0,"['OE Petrova', ' K Sauer']",,Journal of bacteriology,,,98.0,2022-04-11
Karin Sauer,,2008.0,"['MD Platt', ' MJ Schurr', ' K Sauer', ' G Vazquez', ' I Kukavica-Ibrulj', ' E Potvin', ' ...']",,Journal of bacteriology,,,97.0,2022-04-11
Karin Sauer,,2014.0,"['A Basu Roy', ' K Sauer']",,Molecular microbiology,,,92.0,2022-04-11
Karin Sauer,The MerR-like transcriptional regulator BrlR contributes to Pseudomonas aeruginosa biofilm tolerance,2012.0,"['J Liao', ' K Sauer']",,Journal of bacteriology,,,90.0,2022-04-11
Karin Sauer,,2008.0,"['M Allegrucci', ' K Sauer']",,Journal of bacteriology,,,85.0,2022-04-11
