AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_TYPE,PUB_PUBLISHER,PUB_ISBN,PUB_DOI,PUB_CITATIONS,UPDATED
Martin Haas,Mechanism of T-cell lymphomagenesis: transformation of growth-factor-dependent T-lymphoblastoma cells to growth-factor-independent T-lymphoma cells,1984.0,"['M Haas', ' A Altman', ' E Rothenberg…']",, Proceedings of the …,,,23.0,2022-04-06
Martin Haas,In vitro infection of lymphoid cells by thymotropic radiation leukemia virus grown in vitro,1975.0,"['M Haas', ' J Hilgers']",, Proceedings of the National Academy of …,,,26.0,2022-04-06
Martin Haas,Chandra X-Ray Observations of the Redshift 1.53 Radio-Loud Quasar 3c 270.1,2012.0,"['BJ Wilkes', ' DV Lal', ' DM Worrall…']",, The Astrophysical …,,,10.0,2022-04-06
Martin Haas,Local shape adaptation for curved slice selection,2014.0,"['H Weber', ' M Haas', ' D Kokorin…']",, Magnetic …,,,10.0,2022-04-06
Martin Haas,Optimization of bleed-flow-control for an aggressive serpentine duct,2005.0,"['R Florea', ' M Haas', ' L Hardin', ' C Lents…']",, AIAA Aerospace …,,,11.0,2022-04-06
Martin Haas,Hot Dust in Radio-Loud Active Galactic Nuclei,2003.0,"['W Freudling', ' R Siebenmorgen…']",, The Astrophysical …,,,17.0,2022-04-06
Martin Haas,[HTML][HTML] Studying size and physical properties of the narrow-line region in active galaxies,2006.0,"['N Bennert', ' B Jungwiert', ' S Komossa', ' M Haas…']",, New Astronomy …,,,10.0,2022-04-06
Martin Haas,Specific sequences of the env gene determine the host range of two XC-negative viruses of the Rauscher virus complex,1986.0,"['M Vogt', ' C Haggblom', ' S Swift', ' M Haas']",, Virology,,,16.0,2022-04-06
Martin Haas,Genetic and molecular analysis of six tumor suppressor genes in Drosophila melanogaster,1990.0,"['T Löffler', ' J Wismar', ' H Sass', ' T Miyamoto…']",, Environmental …,,,11.0,2022-04-06
Martin Haas,"Association of induction of a fully tumorigenic phenotype in murine radiation‐induced T‐lymphoma cells with loss of differentiation antigens, gain of CD44, and …",1992.0,"['RA Gjerset', ' J Arya', ' S Volkman…']",, Molecular …,,,16.0,2022-04-06
Martin Haas,[HTML][HTML] Determination of limits on disc masses around six pulsars at 15 and 90 μm,2002.0,['L Koch'],,Miramond,,,12.0,2022-04-06
Martin Haas,[HTML][HTML] High-titer MSCV-based retrovirus generated in the pCL acute virus packaging system confers sustained gene expression in vivo,1998.0,"['PS Norris', ' K Jepsen', ' M Haas']",, Journal of virological methods,,,14.0,2022-04-06
Martin Haas,Two-loop effects and current status of the 4He+ Lamb shift,2007.0,"['UD Jentschura', ' M Haas']",, Canadian Journal of Physics,,,12.0,2022-04-06
Martin Haas,Three‐dimensional arbitrary voxel shapes in spectroscopy with submillisecond TEs,2012.0,"['J Snyder', ' M Haas', ' I Dragonu', ' J Hennig…']",, NMR in …,,,8.0,2022-04-06
Martin Haas,[HTML][HTML] A near-infrared survey of the entire R Coronae Australis cloud,2008.0,"['M Haas', ' F Heymann', ' I Domke', ' H Drass', ' R Chini…']",, Astronomy & …,,,9.0,2022-04-06
Martin Haas,Experience with the hierarchical method for diagnosis of faults in nuclear power plant systems,1994.0,"['DW Miller', ' JW Hines', ' BK Hajek', ' L Khartabill…']",, Reliability Engineering & …,,,8.0,2022-04-06
Martin Haas,3C 220.3: A radio galaxy lensing a submillimeter galaxy,2014.0,"['M Haas', ' C Leipski', ' P Barthel', ' BJ Wilkes…']",, The Astrophysical …,,,7.0,2022-04-06
Martin Haas,Cell-surface antigens associated with dualtropic and thymotropic murine leukemia viruses inducing thymic and nonthymic lymphomas.,1980.0,"['M Haas', ' V Patch']",, The Journal of experimental medicine,,,15.0,2022-04-06
Martin Haas,[BOOK][B] Numerische Berechnung elektromagnetischer Felder: Methode der finiten Elemente-Randelementmethode-Kopplung beider Verfahren-Anwendung in der …,2002.0,"['J Fetzer', ' M Haas', ' S Kurz ']",,,,,22.0,2022-04-06
Martin Haas,The effect of kidney transplantation on distal tubular vacuolar H+-ATPase,2008.0,"['P Probst', ' A Soleiman', ' V Zbornay', ' T Benesch…']",, …,,,8.0,2022-04-06
Martin Haas,Clustering of red galaxies around the z= 1.53 quasar 3C 270.1,2009.0,"['M Haas', ' SP Willner', ' F Heymann…']",, The Astrophysical …,,,8.0,2022-04-06
Martin Haas,[HTML][HTML] Evaluation of 2D spatially selective MR spectroscopy using parallel excitation at 7 T,2015.0,"['G Patel', ' M Haas', ' N Darji', ' O Speck']",, Quantitative Imaging in …,,,6.0,2022-04-06
Martin Haas,Radiation leukemia virus and X-irradiation induce in C57BL/6 mice two distinct T-cell neoplasms: a growth factor-dependent lymphoma and a growth factor …,1987.0,"['M Haas', ' A Altman', ' E Rothenberg', ' MH Bogart…']",, Leukemia research,,,10.0,2022-04-06
Martin Haas,Establishment of continuous cultures of T-cell acute lymphoblastic leukemia cells at diagnosis,1990.0,"['R Gjerset', ' A Yu', ' M Haas']",, Cancer research,,,12.0,2022-04-06
Martin Haas,[HTML][HTML] Low group velocity of light without an extra driving laser field,2003.0,"['M Haas', ' CH Keitel']",, Optics communications,,,10.0,2022-04-06
Martin Haas,Clustering of red and blue galaxies around high-redshift 3C radio sources as seen by the Hubble Space Telescope,2021.0,"['Z Ghaffari', ' M Haas', ' M Chiaberge', ' SP Willner…']",, Astronomy & …,,,,2022-04-06
Martin Haas,[HTML][HTML] The risk of death in patients with a high coronary calcification score: does it include predialysis patients?,2010.0,['MH Haas'],, Kidney International,,,8.0,2022-04-06
Martin Haas,Photoionization broadening of the  transition in a beam of atomic hydrogen,2006.0,"['N Kolachevsky', ' M Haas', ' UD Jentschura', ' M Herrmann…']",, Physical Review A,,,11.0,2022-04-06
Martin Haas,Numerical simulation of HSCT inlet operability with angle of attack,1997.0,"['GC Zha', ' D Knight', ' D Smith', ' M Haas', ' GC Zha…']",, Joint Propulsion …,,,8.0,2022-04-06
Martin Haas,The need for a search for a proximal pathogenic principle of human AIDS,1989.0,['M Haas'],, Cancer research,,,9.0,2022-04-06
Martin Haas,Defective Bacteriophage PBSH in Bacillus subtilis III. Properties of Adenine-16 Marker in Purified Bacteriophage Deoxyribonucleic Acid,1969.0,"['M Haas', ' H Yoshikawa']",, Journal of Virology,,,10.0,2022-04-06
Martin Haas,[BOOK][B] Methodische Leistungsanalyse von Rechensystemen,2020.0,"['M Haas', ' W Zorn ']",,,,,26.0,2022-04-06
Martin Haas,[HTML][HTML] Tyrosine phosphorylation allows integration of multiple signaling inputs by IKKβ,2013.0,"['AN Meyer', ' KA Drafahl', ' CW McAndrew', ' JE Gilda…']",, PloS one,,,6.0,2022-04-06
Martin Haas,Air flow control by fluidic diverter for low NOx jet engine combustion,2002.0,"['F Sun', ' RS Lin', ' M Haas', ' T Brogan']",, Flow Control Conference,,,6.0,2022-04-06
Martin Haas,Inhibition of T-cell acute lymphoblastic leukemia proliferation in vivo by re-expression of the p16INK4a tumor suppressor gene,1999.0,"['K Schoppmeyer', ' PS Norris', ' M Haas']",, Neoplasia,,,7.0,2022-04-06
Martin Haas,Dissemination and tissue invasiveness in murine acute leukemia associated with acquisition of p53 mutation and loss of wild‐type p53,1995.0,"['M Hsiao', ' CY Wu', ' J Low', ' P Pattengale…']",, Molecular …,,,8.0,2022-04-06
Martin Haas,A novel approach to the 2D-TM inverse electromagnetic medium scattering problem,1999.0,"['W Rieger', ' M Haas', ' C Huber', ' G Lehner…']",, IEEE transactions on …,,,7.0,2022-04-06
Martin Haas,Heart transplantation or combined heart/kidney transplantation? Even one renal biopsy may fool you.,1999.0,"['M Haas', ' R Kain', ' G Mayer…']",, … : official publication of the …,,,7.0,2022-04-06
Martin Haas,Genetic analysis of in vitro leukemogenesis induced by thymus epithelial reticulum cells transmitting murine leukemia viruses,1978.0,['M Haas'],, International Journal of Cancer,,,7.0,2022-04-06
Martin Haas,The extended narrow-line region of two type-I quasi-stellar objects,2013.0,"['S Oh', ' JH Woo', ' VN Bennert', ' B Jungwiert…']",, The Astrophysical …,,,5.0,2022-04-06
Martin Haas,Modeling the dynamics of supersonic inlet/gas-turbine engine systems for large-amplitude high-frequency disturbances,2000.0,"['P Giannola', ' M Haas', ' G Cole', ' K Melcher']",, AIAA/ASME/SAE/ASEE …,,,5.0,2022-04-06
Martin Haas,Täufertum und Volkskirche-Faktoren der Trennung,1970.0,['M Haas'],, Zwingliana,,,4.0,2022-04-06
Martin Haas,"[HTML][HTML] Optical and UV surface brightness of translucent dark nebulae-Dust albedo, radiation field, and fluorescence emission by H2",2018.0,"['K Mattila', ' M Haas', ' LK Haikala', ' YS Jo…']",, Astronomy & …,,,4.0,2022-04-06
Martin Haas,[HTML][HTML] Relationships extinction-dust emission and extinction-gas density in M31,2000.0,"['P Nedialkov', ' EM Berkhuijsen…']",, Proceedings WE …,,,4.0,2022-04-06
Martin Haas,[HTML][HTML] Dust in PG quasars as seen by ISO,2001.0,['M Haas'],, New Astronomy Reviews,,,4.0,2022-04-06
Martin Haas,[BOOK][B] Quellen zur Geschichte der Täufer in der Schweiz: Kantone Aargau-Bern-Solothurn Quellen Bis 1560,1952.0,"['L Von Muralt', ' M Haas ']",,,,,15.0,2022-04-06
Martin Haas,Urine osmolarity and risk of dialysis initiation in a CKD cohort,2015.0,"['L Bankir', ' M Plischke', ' N Bouby', ' M Haas']",, Annals of Nutrition and …,,,3.0,2022-04-06
Martin Haas,Wavelength-resolved Reverberation Mapping of quasar CTSC30. 10: Dissecting MgII and FeII emission regions,2022.0,"['R Prince', ' M Zajaček', ' B Czerny', ' P Trzcionkowski…']",, arXiv preprint arXiv …,,,,2022-04-06
Martin Haas,Boundary layer separation control,2002.0,"['M Haas', ' RS Lin', ' T Brogan']",, Flow Control Conference,,,3.0,2022-04-06
Martin Haas,Involvement of peritoneal macrophages and spleen stromal cells in X-irradiation-induced reticulum cell neoplasms in C57BL/6 mice,1982.0,"['T Sher', ' M Haas', ' M Feldman', ' V Armuth', ' T Reshef']",, Leukemia Research,,,3.0,2022-04-06
Martin Haas,Disentangling the AGN and star-formation contributions to the radio-X-ray emission of radio-loud quasars at,2020.0,"['M Azadi', ' B Wilkes', ' J Kuraszkiewicz', ' J McDowell…']",, arXiv preprint arXiv …,,,,2022-04-06
Martin Haas,Photometric Reverberation Mapping of Active Galactic Nuclei,2014.0,"['M Ramolla', ' FP Nunez', ' C Westhues', ' M Haas…']",, Revista Mexicana de …,,,2.0,2022-04-06
Martin Haas,Therapeutic implications of ACE-gene polymorphism,2005.0,['L Dimopoulos'],,Xicki,,,8.0,2022-04-06
Martin Haas,An integrated SiGe HBT bandpass-pulse length modulator for switch mode power amplifiers in the SHF range,2010.0,"['C Hartmann', ' M Haas']",,Zens,,,5.0,2022-04-06
Martin Haas,Warner-Lambert Co. v. FTC: The Possibilities and Limitations of Corrective Advertising,1977.0,['JM Haas'],, New Eng. L. Rev.,,,6.0,2022-04-06
Martin Haas,[HTML][HTML] Polycyclic aromatic hydrocarbon selected galaxies,2009.0,"['M Haas', ' C Leipski', ' R Siebenmorgen…']",, Astronomy & …,,,2.0,2022-04-06
Martin Haas,[HTML][HTML] What powers the PAH emission in galaxies?,2003.0,"['M Haas', ' U Klaas', ' S Bianchi']",, Exploiting the ISO Data Archive …,,,2.0,2022-04-06
Martin Haas,Speckle-Interferometrie. Teil 1: Grundlagen und Rekonstruktionsmethoden.,1991.0,['M Haas'],, Sterne und Weltraum,,,2.0,2022-04-06
Martin Haas,The broad line region and dust torus structure of the Seyfert 1 WPVS48,2018.0,"['CS Figaredo', ' FP Nuñez', ' M Ramolla', ' M Haas…']",, arXiv preprint arXiv …,,,1.0,2022-04-06
Martin Haas,No Model No Cry? Intraday Model-Free Implied Volatility and the Leverage Effect for Individual Equities,2020.0,"['FJ Peter', ' MG Haas']",,,,,,2022-04-06
Martin Haas,A green observatory in the Chilean Atacama desert,2016.0,"['M Ramolla', ' C Westhues', ' M Hackstein…']",, … for Astronomy VII,,,2.0,2022-04-06
Martin Haas,Untersuchungen zum Verdrucken von Interferenzeffektfarben im Flexodruckverfahren,2012.0,['M Haas '],,,,,4.0,2022-04-06
Martin Haas,[BOOK][B] IAS 12-Ertragsteuern: Kommentierung und Tax Accounting,2013.0,"['M Walz', ' J Briese', ' M Haas ']",,,,,4.0,2022-04-06
Martin Haas,Properties of the Narrow-Line Region in Seyfert Galaxies,2006.0,"['N Bennert', ' B Jungwiert', ' S Komossa', ' M Haas…']",,,,,1.0,2022-04-06
Martin Haas,Child occupant protection in rear seats: An example of CRS development with respect to EURO NCAP 2016 protocol requirements,2017.0,"['F Bendjellal', ' R Frank', ' M Haas']",, … Technical Conference on …,,,1.0,2022-04-06
Martin Haas,The Potential of Selectively Cultured Adult Stem Cells Re-implanted in Tissues,2011.0,"['IS Hueck', ' M Haas', ' R Finones', ' J Frimodig…']",, Stem Cell …,,,1.0,2022-04-06
Martin Haas,[HTML][HTML] Luminous dust emission in active galaxies as seen by ISO,2003.0,['M Haas'],, Exploiting the ISO Data Archive. Infrared Astronomy …,,,1.0,2022-04-06
Martin Haas,[BOOK][B] PROPHETS AND OBSERVERS: TWO STATISTICIANS OF THE NEW AMERICAN EMPIRE.,1975.0,['MR Haas '],,,,,1.0,2022-04-06
Martin Haas,Specific energy consumption and field performance in ploughing and cultivating,2012.0,"['G Moitzi', ' M Haas', ' H Wagentristl…']",, Power and Machinery …,,,1.0,2022-04-06
Martin Haas,BMI-1 promotes drug resistance and cellular invasion in head and neck cancer stem cells,2010.0,"['D Lew', ' D Yi', ' J Wang']",,Rodriguez,,,1.0,2022-04-06
Martin Haas,ISO-PHOT observations of Wolf-Rayet winds,1999.0,"['MC Runacres', ' R Blomme', ' K Vyverman…']",, Symposium …,,,1.0,2022-04-06
Martin Haas,Decision weighted adaptive algorithms with applications to wireless channel estimation,1998.0,['SM Haas '],,,,,3.0,2022-04-06
Martin Haas,[HTML][HTML] Radio-FIR correlations in M31,2000.0,"['EM Berkhuijsen', ' C Nieten…']",, Proceedings WE …,,,1.0,2022-04-06
Martin Haas,Orientation Effects in the X-ray Properties of High-z 3CRR Quasars,2011.0,"['BJ Wilkes', ' J Kuraszkiewicz', ' M Haas…']",, American …,,,1.0,2022-04-06
Martin Haas,On Effective Tax Rate (ETR) Guidance and the Value-Relevance of Tax-Related Forecasts,2367.0,['M Haas'],, Available at SSRN,,,2.0,2022-04-06
Martin Haas,"Profile des frühen Täufertums im Raume Bern, Solothurn, Aargau",2009.0,['M Haas'],, Zwingliana,,,1.0,2022-04-06
Martin Haas,QED Corrections to the Dynamic Polarizability,2005.0,"['M Haas', ' UD Jentschura', ' CH Keitel']",, AIP Conference Proceedings,,,1.0,2022-04-06
Martin Haas,NOCLEAR FUEL CYCLE DATA NEEDS,,['MN Haas'],,,,,1.0,2022-04-06
Martin Haas,"Infrared SEDs of quasars and radio galaxies: Unification and dust evolution seen by ISO, SCUBA and MAMBO",2004.0,['M Haas'],, Proceedings of the International Astronomical Union,,,1.0,2022-04-06
Martin Haas,Zwingli und der Erste Kappelerkrieg,1964.0,['M Haas'],, Zwingliana,,,1.0,2022-04-06
Martin Haas,Die T‰ uferkirchen des 16. Jahrhunderts in der Schweiz und in M¸ nster-ein Vergleich,1972.0,['M Haas'],, Zwingliana,,,1.0,2022-04-06
Martin Haas,"Zwingli und die"" Heimlichen Räte""",1964.0,['M Haas'],, Zwingliana,,,1.0,2022-04-06
Martin Haas,Challenges of Passenger Cars,2021.0,"['C Knotz', ' T Sölkner', ' J Wernig', ' J Klink', ' M Haas…']",, Systems Engineering for …,,,,2022-04-06
Martin Haas,Arzneimittelgesetz,2015.0,"['M Haas', ' ML Plank', ' B Unterkofler ']",,,,,3.0,2022-04-06
Martin Haas,"[BOOK][B] THE RISE OF THE BEDFORDS, 1741-1757: A STUDY IN THE POLITICS OF THE REIGNOF GEORGE II.",1960.0,['JM Haas '],,,,,2.0,2022-04-06
Martin Haas,Time Delay of MgII Emission Response for the Luminous Quasar HE 0435-4312: Towards Application of High-Accretor Radius-Luminosity Relation in …,,"['MH Naddaf', ' R Prince', ' W Pych', ' G Pietrzynski… ']",,,,,,2022-04-06
Martin Haas,[HTML][HTML] Welcome to My Research! layer,,"['M Plischke', ' M Kohl', ' L Bankir', ' S Shayganfar… ']",,,,,,2022-04-06
Martin Haas,2MASS J06422218-0226285-a new Outburst Source,2018.0,"['S Blex', ' M Hackstein', ' M Haas', ' S Kimeswenger…']",, Information Bulletin on …,,,,2022-04-06
Martin Haas,Apoptose neonataler und adulter Monozyten im Infektionsmodell mit Escherichia coli: die Rolle des TNF-alpha Signalwegs,2013.0,['M Haas '],,,,,2.0,2022-04-06
Martin Haas,Middle-Infrared Spectroscopy of Seyfert Galaxies,2009.0,"['M Ramolla', ' PDDM Haas', ' R Chini', ' PDD Bomans ']",,,,,1.0,2022-04-06
Martin Haas,Shedding light on light echoes: mapping the accretion disk and broad line region in Mrk 279,2021.0,"['D Chelouche', ' DV Bowen', ' M Haas', ' S Kaspi…']",, HST …,,,,2022-04-06
Martin Haas,"High-redshift 3CR: witnessing the formation of the most massive galaxies, clusters and AGN in the Bright Ages",2020.0,"['M Chiaberge', ' B Balmaverde', ' PD Barthel…']",, HST …,,,,2022-04-06
Martin Haas,Six sigma in the AAC production,2018.0,"['M Haas', ' I Petrov']",, ce/papers,,,,2022-04-06
Martin Haas,Shadow shield design analysis for repository emplacement drifts,2000.0,"['SD Su', ' MN Haas']",, Journal of Nuclear Science and Technology,,,,2022-04-06
Martin Haas,Dust in PG-Quasars,1999.0,"['SAH Müller', ' M Haas', ' R Chini…']",, Astronomische …,,,,2022-04-06
Martin Haas,Unification of 3CR Radio Galaxies and Quasars,2006.0,"['B Schulz', ' R Siebenmorgen', ' M Haas', ' E Krügel…']",,,,,,2022-04-06
Martin Haas,"Fritz Schmidt-Clausing, Zwinglis Humor, Frankfurt 1968",1972.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,The patient developing Wallenberg's syndrome during plasma separation.,1998.0,"['M Haas', ' R Oberbauer', ' W Druml', ' K Derfler…']",, … : official publication of …,,,,2022-04-06
Martin Haas,Exploring the nature of the 9-13 micron silicate emission discovered in quasars,2005.0,"['R Siebenmorgen', ' M Haas', ' E Kruegel…']",, Spitzer …,,,,2022-04-06
Martin Haas,Exploring the nature of Mid-IR selected buried AGN candidates,2005.0,"['M Haas', ' R Chini', ' JP Huchra', ' C Leipski…']",, Spitzer …,,,,2022-04-06
Martin Haas,Leukocyte scintigraphy with 99mTc-exametazime-labeled leukocytes is not useful for follow-up of systemic vasculitis.,2002.0,"['A Becherer', ' R Deicher', ' B Jilma', ' M Haas…']",, Wiener Klinische …,,,,2022-04-06
Martin Haas,The Antennae—a ULIRG in the Making,2005.0,"['M Haas', ' R Chini', ' U Klaas']",, AIP Conference Proceedings,,,,2022-04-06
Martin Haas,The 10-1000 μm Spectral Energy Distributions of Ultra-luminous IR Galaxies,1999.0,"['U Klaas', ' M Haas', ' SAH Müller…']",, Astronomische …,,,,2022-04-06
Martin Haas,Speckle-Interferometrie. Teil 2: Instrumente und Ergebnisse.,1991.0,['M Haas'],, Sterne und Weltraum,,,,2022-04-06
Martin Haas,Sclerostin knock-out does not protect from uremia-induced bone loss in a murine model of chronic renal failure,2016.0,"['D Cejka', ' D Parada']",,Rodriguez,,,,2022-04-06
Martin Haas,A New MIR/submm Diagnostic for Dust-Enshrouded AGN,2002.0,['M Haas'],, International Astronomical Union Colloquium,,,,2022-04-06
Martin Haas,Establishing the mid-infrared selection of AGN,2004.0,"['M Haas', ' R Chini', ' JP Huchra', ' C Leipski…']",, Spitzer …,,,,2022-04-06
Martin Haas,The ISOPHOT View of Quasars and Radiogalaxies,2000.0,"['R Chini', ' M Haas', ' U Klaas', ' E Kreysa', ' D Lemke…']",, ISO Surveys of a Dusty …,,,,2022-04-06
Martin Haas,"Ursula Kägi, Die Aufnahme der Reformation in den ostschweizerischen Untertanengebieten-ein Weg Zürichs zu einem obrigkeitlichen Kirchenregiment bis zum …",1973.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,"Andrea Str¸ bind, Eifriger als Zwingli. Die fr¸ he T‰ uferbewegung in der Schweiz, Berlin 2003",2003.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,Multislice localized parallel excitation for EPI applications in humans,2015.0,"['D Kokorin', ' M Haas', ' S Buchenau…']",, … Resonance Part B …,,,,2022-04-06
Martin Haas,The substellar content of the ONC,2013.0,"['H Drass', ' R Chini', ' D Nürnberger', ' A Bayo…']",, arXiv preprint arXiv …,,,,2022-04-06
Martin Haas,[HTML][HTML] Cold dust in M31 as mapped by ISO,2000.0,['M Haas'],,,,,,2022-04-06
Martin Haas,"Handbuch der Schweizer Geschichte, Bd. 1, Zürich 1972",1973.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,Blown flap noise,1972.0,['H Martin '],,,,,,2022-04-06
Martin Haas,Combined injections effects on the LWR reflood process,1977.0,['M Haas '],,,,,,2022-04-06
Martin Haas,"Claus-Peter Clasen, Die Wiedertäufer im Herzogtum Württemberg und in benachbarten Herrschaften. Ausbreitung, Geisteswelt, Soziologie, Stuttgart 1965",1971.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,Cold dust in the southwest of M31,1999.0,"['C Nieten', ' R Beck', ' EM Berkhuijsen…']",, Astronomische …,,,,2022-04-06
Martin Haas,[HTML][HTML] Unveiling hidden AGN by IR observations,2006.0,['M Haas'],, New Astronomy Reviews,,,,2022-04-06
Martin Haas,Characterization and regulation of a CXCR4-expressing subpopulation in head and neck cancer stem cells,2010.0,"['A Kiang', ' EL Abhold', ' KJ Blair', ' AY Michael', ' M Haas… ']",,,,,,2022-04-06
Martin Haas,PHOTOMETRIC REVERBERATION MAPPING OF 3C120,,"['M Ramolla', ' FP Nuñez', ' C Bruckmann', ' C Westhues… ']",,,,,,2022-04-06
Martin Haas,The unification of powerful radio-loud AGN: the multi-wavelength balance,2016.0,"['P Podigachoski', ' P Barthel', ' M Haas…']",, … Nuclei: What's in a …,,,,2022-04-06
Martin Haas,Maximal lipid lowering therapy decreases calcified plaque volume and increases calcified plaque density,2002.0,"['U Hoffmann', ' K Dertler', ' M Haas', ' A Stadler…']",, Journal of the American …,,,,2022-04-06
Martin Haas,"Fritz Schmidt-Clausing, Zwinglis Kanonversuch. Eingeleitet, übersetzt und kommentiert von F'S'-C', Frankfurt 1969",1972.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,"Frank Jehle, Ludwig Hätzer (1500–1529), 2011",2012.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,"Fritz Schmidt-Clausing, Zwinglis liturgische Formulare. Eingeleitet, übertragen und kommentiert von F'S'-C', Frankfurt 1970",1972.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,[HTML][HTML] The Small Magellanic Cloud in the Far Infrared: new ISO results,2003.0,"['K Wilke', ' M Stickel', ' M Haas…']",, Exploiting the ISO …,,,,2022-04-06
Martin Haas,[HTML][HTML] Extragalactic Research with ISOPHOT Pipeline Products,2003.0,"['U Klaas', ' M Haas', ' PJ Richards…']",, Exploiting the ISO …,,,,2022-04-06
Martin Haas,Effect of shear deflections on the ductility of RC structures,1995.0,"['M Haas', ' K Pilakoutas']",, European Seismic Design Practice,,,,2022-04-06
Martin Haas,Determination of limits on disc masses around six pulsars at 15 and 90 microns,2001.0,['L Koch'],,Miramond,,,,2022-04-06
Martin Haas,"Jarold Knox Zeman, The Anababtists and the Czech Brethren in Moravia 1526-1628. A Study of Origins and Contacts, Paris 1969",1971.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,Spectral Energy Distributions of the High-Redshift 4C Sources: Testing Unification,2008.0,"['G Fazio', ' S Willner', ' M Ashby', ' M Haas…']",, Spitzer …,,,,2022-04-06
Martin Haas,Dust Emission From 3C Radio Galaxies and Quasars seen by ISO: New Evidence Favouring the Unified Scheme,2000.0,"['SAH Müller', ' K Meisenheimer', ' M Haas…']",, Astronomische …,,,,2022-04-06
Martin Haas,Unconventional quasars from the variability and proper motion survey,2005.0,"['H Meusinger', ' D Froebrich', ' M Haas', ' M Irwin…']",, Astronomische …,,,,2022-04-06
Martin Haas,"High levels of absorption in orientation-unbiased, radio-selected 3CR Active Galaxies",2014.0,"['BJ Wilkes', ' M Haas', ' P Barthel…']",, AAS/High Energy …,,,,2022-04-06
Martin Haas,IRS 19-38 micron spectra of 3CRR radio galaxies and quasars at z> 1: Testing AGN unification at the peak of cosmic activity,2007.0,"['M Haas', ' R Antonucci', ' P Barthel', ' R Chini…']",, Spitzer …,,,,2022-04-06
Martin Haas,"Astrid von Schlachta, Gefahr oder Segen? Die T‰ ufer in der politischen Kommunikation, 2009",2011.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,SQL* CACHE,1997.0,"['P Meikel', ' W Zorn', ' M Haas ']",,,,,,2022-04-06
Martin Haas,Literatur zur schweizerischen Reformationsgeschichte,1973.0,"['M Haas', ' RC Walton', ' E Herkenrath', ' G Bührer']",, Zwingliana,,,,2022-04-06
Martin Haas,Nicotine promotes acquisition of stem cell and epithelial-to-mesenchymal properties in head and neck squamous cell carcinoma.,2013.0,"['AY Michael', ' A Kiang', ' J Wang']",,Rodriguez,,,,2022-04-06
Martin Haas,Star Formation in the ISO Atlas of Spiral Galaxies,2002.0,"['GJ Bendo', ' RD Joseph', ' M Wells', ' P Gallais…']",,,,,,2022-04-06
Martin Haas,Mapping a Luminous Seyfert 1 Dust Torus,2013.0,"['S Willner', ' M Ashby', ' M Haas…']",, Spitzer Proposal,,,,2022-04-06
Martin Haas,MAMBO 1.25 mm observations of 3CR radio galaxies and quasars at z= 1.5: On the debate of the unified schemes,2005.0,"['M Haas', ' R Chini', ' S Mueller', ' F Bertoldi…']",,,,,,2022-04-06
Martin Haas,Determination of Mass Limits Around Pulsars at 10 and 90 um with ISO,2001.0,"['LK Miramond', ' P Podsiadlowski…']",, Black Holes in Binaries …,,,,2022-04-06
Martin Haas,"Franz Straub, Zürich und die Bewährung des ersten Landfriedens (Herbst 1529 bis Herbst 1530), Zürich 1970",1972.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,Determination of Mass Limits Around Pulsars at 10 and m with ISO,2001.0,"['LK Miramond', ' P Podsiadlowski', ' M Haas…']",, Black Holes in Binaries …,,,,2022-04-06
Martin Haas,Star Formation in the ISO1Atlas of Bright Spiral Galaxies,2002.0,"['GJ Bendo', ' RD Joseph', ' M Wells', ' P Gallais…']",,,,,,2022-04-06
Martin Haas,MIPS 24 micron photometry of high-redshift 4C radio sources,2007.0,"['G Fazio', ' S Willner', ' M Haas', ' J Huang', ' M Lacy…']",, Spitzer …,,,,2022-04-06
Martin Haas,Theory Advances in High-Precision Two-Photon Spectroscopy,2006.0,['M Haas '],,,,,,2022-04-06
Martin Haas,Literatur zur schweizerischen Reformationsgeschichte,1972.0,"['RC Walton', ' M Haas']",, Zwingliana,,,,2022-04-06
Martin Haas,"Guido Stucki, Zürichs Stellung in der Eidgenossenschaft vor der Reformation, Aarau 1970",1972.0,['M Haas'],, Zwingliana,,,,2022-04-06
Martin Haas,Investigations on shear including the development of a material model for the FE analysis of cracked RC structures.,1996.0,['M Haas '],,,,,,2022-04-06
Martin Haas,IRS spectroscopy of 3CR radio galaxies and quasars: Probing the unified schemes and the starburst contribution.,2004.0,"['R Siebenmorgen', ' M Haas', ' E Krugel…']",, Spitzer …,,,,2022-04-06
Martin Haas,Targeting of head and neck cancer stem cells using salinomycin,2011.0,"['SZ Kuo', ' KJ Blair', ' EL Abhold', ' A Kiang', ' M Haas… ']",,,,,,2022-04-06
