AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_PUBLISHER,PUB_CITATIONS,UPDATED
Michael Schuhen,Kompetenzorientierung in der ökonomischen Bildung. Von der Notwendigkeit einer empirischen Perspektive bei der Diskussion Handlungsorientierter Methoden,2008,['M Schuhen'],Seeber,6,2022-03-04
Michael Schuhen,Bildungsstandards in der ökonomischen Bildung,2006,"['HJ Schlösser', ' M Schuhen']",Kompetenzentwicklung,6,2022-03-04
Michael Schuhen,What helps children resist distracting marketing stimuli? Implementation intentions and restrictions alter food choice,2019,"['G Mau', ' H Schramm-Klein', ' M Schuhen', ' S Steinmann']",Appetite,5,2022-03-04
Michael Schuhen,Bildungspolitik,2018,"['J Schmid', ' M Schuhen']",Politik und Wirtschaft,5,2022-03-04
Michael Schuhen,Marktwirtschaft und Unternehmertum in deutschen Schulbüchern,2017,"['HJ Schlösser', ' M Schuhen']",Studie im Auftrag der Familienunternehmer/Junge Unternehmer,5,2022-03-04
Michael Schuhen,Construct validity with structural equation modelling,2016,"['M Schuhen', ' S Schürkmann']",International Handbook of Financial Literacy,5,2022-03-04
Michael Schuhen,"Fachmethodisch geleitete Generierung, Entwicklung und Evaluation kognitiv aktivierender Aufgabenformate in der ökonomischen Bildung",2014,"['M Weyland', ' M Schuhen']",Jahrestagung der Deutschen Gesellschaft für ökonomische Bildung,5,2022-03-04
Michael Schuhen,Kompetenzmessung in der Domäne Ökonomie,2012,"['K Macha', ' M Schuhen']",Schuhen,5,2022-03-04
Michael Schuhen,Führungsnachwuchs mit System: Planung und Gestaltung einer Lernumgebung für Trainee-Programme,2011,['M Schuhen'],Tectum Wissenschaftsverlag,5,2022-03-04
Michael Schuhen,Führt Nachhilfe zu Wettbewerbsverzerrungen,2011,"['HJ Schlösser', ' M Schuhen']",Empirische Pädagogik,5,2022-03-04
Michael Schuhen,A didactic reconstruction of the financial and economic crisis,2010,['M Schuhen'],JSSE-Journal of Social Science Education,5,2022-03-04
Michael Schuhen,Ökonomische Experimente,2005,['M Schuhen'],Sowi-Online. Methodenlexikon. http://www. sowi-online. de/methoden/lexikon …,5,2022-03-04
Michael Schuhen,Ökonomische Experimente (Classroom Experiments),2005,['M Schuhen'],Sowionline-Methodenlexikon (http://www. sowionline. de/methoden/lexikon …,5,2022-03-04
Michael Schuhen,Feedback zum Lernfortschritt der Studierenden während der Vorlesung,2015,"['F Kollmann', ' M Schuhen']",Zeitschrift für Hochschulentwicklung,4,2022-03-04
Michael Schuhen,Inwieweit nehmen Gymnasiasten Rahmenbedingungen in ihre Entscheidung bei der Berufs-und Studienwahl auf,2015,"['M Schuhen', ' S Schürkmann']",Zeitschrift für ökonomische Bildung,4,2022-03-04
Michael Schuhen,Der Beitrag der ökonomischen Bildung zur Verbraucherbildung,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur sozialen Marktwirtschaft,4,2022-03-04
Michael Schuhen,Das elektronische Schulbuch: Fachdidaktische Anforderungen und Lösungsvorschläge der Informatik,2014,"['M Schuhen', ' M Froitzheim']",LIT Verlag Münster,4,2022-03-04
Michael Schuhen,Die unsichtbare Hand (be-) greifbar machen? Potenziale und Grenzen experimenteller und praxisorientierter Zugänge zum Themenfeld Marktwirtschaft,2012,"['M Schuhen', ' M Wohlgemuth', ' C Müller']",Ökonomische Bildung und Wirtschaftsordnung,4,2022-03-04
Michael Schuhen,Ökonomische Bildung und Wirtschaftsordnung,2012,"['M Schuhen', ' M Wohlgemuth', ' C Müller']",Lucius & Lucius,4,2022-03-04
Michael Schuhen,Beiträge zur Verbraucherforschung Band 9 Der vertrauende Verbraucher: Zwischen Regulation und Information,2020,"['C Bala', ' W Schuldzinski', ' M Uhlmann', ' F Pittroff', ' J Lamla', ' M Schuhen', ' ...']",Verbraucherzentrale NRW,3,2022-03-04
Michael Schuhen,When children become purchasers: A qualitative study for describing the purchasing literacy of children,2017,"['M Schuhen', ' G Mau', ' H Schramm-Klein', ' J Hartig']",Zeitschrift für ökonomische Bildung,3,2022-03-04
Michael Schuhen,Das Elektronische Schulbuch 2016: Fachdidaktische Anforderungen und Ideen treffen auf Lösungsvorschläge der Informatik,2017,"['M Schuhen', ' M Froitzheim', ' K Schuhen']",LIT Verlag Münster,3,2022-03-04
Michael Schuhen,Berufsorientierung praxisnah,2016,"['HJ Schlösser', ' M Schuhen', ' S Schürkmann', ' M Weyland']",Deutscher Sparkassenverlag,3,2022-03-04
Michael Schuhen,Economic education via consumer advice programmes? Informal learning based on the example of the television help format ‘Out of Debt’,2015,"['M Schuhen', ' M Neubauer']",Citizenship,3,2022-03-04
Michael Schuhen,Konzeption des ECON EBooks mit dem Fokus „Gute Aufgaben “,2015,"['M Schuhen', ' M Froitzheim']",Das Elektronische Schulbuch. Fachdidaktische Anforderungen und Ideen treffen …,3,2022-03-04
Michael Schuhen,Spielbasiertes Lernen in der ökonomischen Bildung-ein Systematisierungsversuch,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,3,2022-03-04
Michael Schuhen,Vorschlag einer Interaktivitätstaxonomie zur Klassifizierung von Aufgaben,2014,"['M Froitzheim', ' M Schuhen']",Schuhen,3,2022-03-04
Michael Schuhen,Shared first product moments: the impact of unboxing videos on the evaluation of new products,2013,"['G Mau', ' S Steinmann', ' R Brückner', ' H Schramm-Klein', ' M Schuhen']",Proceedings of the AMA Winter Educators’ Conference,3,2022-03-04
Michael Schuhen,Betriebspraktikum am Gymnasium,2017,"['HJ Schlösser', ' M Schuhen', ' S Schürkmann', ' M Weyland']",Deutscher Sparkassenverlag,2,2022-03-04
Michael Schuhen,Betriebserkundung „online “? Geht das?,2016,"['M Schuhen', ' M Froitzheim', ' T Schulte']",,2,2022-03-04
Michael Schuhen,Kaufkompetenz von Kindern messbar machen,2014,"['M Schuhen', ' G Mau', ' H Schramm-Klein', ' S Schürkmann']",Bildung zur Sozialen Marktwirtschaft,2,2022-03-04
Michael Schuhen,Bildung zur Sozialen Marktwirtschaft,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Lucius & Lucius,2,2022-03-04
Michael Schuhen,Revolution im Klassenzimmer? Erfindet Apple das Schulbuch wirklich neu?,2012,"['A Hoffmann', ' F Kollmann', ' M Schuhen']",na,2,2022-03-04
Michael Schuhen,Weibliche Vorbilder in Wirtschaftsschulbüchern,2020,"['HJ Schlösser', ' M Schuhen']",Friedrich-Naumann-Stiftung für die Freiheit,1,2022-03-04
Michael Schuhen,Differenzierung durch den Einsatz von mobilen Endgeräten am Beispiel Ökonomieunterricht,2013,"['M Schuhen', ' F Kollmann', ' M Froitzheim']",Proceedings der Pre-Conference Workshops der e-Learning Fachtagung …,1,2022-03-04
Michael Schuhen,Und die richtige Antwort ist...,2013,"['K Schuhen', ' M Schuhen', ' F Kollmann']",Nachrichten aus der Chemie,1,2022-03-04
Michael Schuhen,Die ECOS-Pilotstudie zu ökonomischer Kompetenz–erste Ergebnisse zum Zusammenhang von Economic Literacy und Numeracy,2012,"['K Macha', ' M Schuhen', ' H Bayrhuber', ' U Harms', ' B Muszynski']",Formate Fachdidaktischer Forschung. Empirische Projekte–historische Analysen …,1,2022-03-04
Michael Schuhen,Betriebserkundung online: Einblicke in die Vielfalt der Berufswelt mithilfe digitaler Medien,2021,"['M Schuhen', ' M Froitzheim']",Schulmagazin,,2022-03-04
Michael Schuhen,"Verbraucherinnen und Verbraucher im"" Internet der Dinge""(VID)",2021,"['M Schuhen', ' M Seitz', ' S Kollmann']",LIT Verlag Münster,,2022-03-04
Michael Schuhen,Does the economics and civic education in Germany prepare future local politicians for a mandate takeover?,2020,"['M Schuhen', ' A Hundhausen']",Citizenship,,2022-03-04
Michael Schuhen,"Wenn Übung den Meister macht, sollte Übung doch Pflicht sein?!",2020,"['M Froitzheim', ' M Schuhen']",Zeitschrift für Hochschulentwicklung,,2022-03-04
Michael Schuhen,"Arbeit, Arbeitsmarkt und Arbeitsmarktpolitik",2019,"['HJ Schlösser', ' M Schuhen']",Berufliche Orientierung in der Schule,,2022-03-04
Michael Schuhen,Informatische Bildung als Verbraucherschutz für reflektierte Handlungen in der digitalen Welt,2019,"['M Froitzheim', ' M Schuhen', ' T Stentenbach']",INFORMATIK Jahre Gesellschaft für Informatik–Informatik für …,,2022-03-04
Michael Schuhen,Interaktive kollaborative Elemente aus einer domänenspezifischen Perspektive des Wirtschaftsunterrichts,2019,"['M Froitzheim', ' M Schuhen']",DELFI,,2022-03-04
Michael Schuhen,Zwischen Adaption und mündiger Partizipation: Die Ziele finanzieller Bildung in einer Marktwirtschaft,2016,"['M Schuhen', ' M Wohlgemuth', ' C Müller']",Ökonomische Bildung und Wirtschaftsordnung,,2022-03-04
Michael Schuhen,Soziale Marktwirtschaft in der Vermittlungskrise–Ursachen und Lösungsansätze,2016,"['M Schuhen', ' M Wohlgemuth', ' C Müller']",Ökonomische Bildung und Wirtschaftsordnung,,2022-03-04
Michael Schuhen,Vorüberlegungen zu einer ordnungsökonomisch inspirierten kategorialen Wirtschaftsdidaktik,2016,"['M Schuhen', ' M Wohlgemuth', ' C Müller']",Ökonomische Bildung und Wirtschaftsordnung,,2022-03-04
Michael Schuhen,Zentrale Ergebnisse einer Erhebung der Projekterfahrungen,2016,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Ordnungspolitische Bildung als Bestandteil der außerschulischen Erwachsenenbildung,2016,"['M Schuhen', ' M Wohlgemuth', ' C Müller']",Ökonomische Bildung und Wirtschaftsordnung,,2022-03-04
Michael Schuhen,Professor Dietmar Krafft: Eine studentische Perspektive,2016,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,möglichst umfassend ihre politisch-ökonomischen Einstellungen her,2016,"['M Schuhen', ' M Wohlgemuth', ' C Müller']",Ökonomische Bildung und Wirtschaftsordnung,,2022-03-04
Michael Schuhen,Happiness Research und Ökonomik,2016,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Ökonomisch-technische Modernisierungen und,2016,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Die Wirtschaftsordnung als fachdidaktischer Reflexionsgegenstand der,2016,"['M Schuhen', ' M Wohlgemuth', ' C Müller']",Ökonomische Bildung und Wirtschaftsordnung,,2022-03-04
Michael Schuhen,zum Gegenstand von Allgemeinbildung zu machen,2016,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Kaufkompetenz von Kindern messbar machen,2016,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Planspiele: Übungsfeld der Freiheit,2016,"['M Schuhen', ' M Wohlgemuth', ' C Müller']",Ökonomische Bildung und Wirtschaftsordnung,,2022-03-04
Michael Schuhen,Ökonomische Bildung im Spannungsfeld des,2016,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Grund-und Allgemeinbildung,2016,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Kompetenzmessung in der Domäne Ökonomie,2016,"['M Schuhen', ' M Wohlgemuth', ' C Müller']",Ökonomische Bildung und Wirtschaftsordnung,,2022-03-04
Michael Schuhen,Betriebserkundung online als Blended Learning Szenario.,2016,"['M Schuhen', ' M Froitzheim', ' T Schulte']",DeLFI Workshops,,2022-03-04
Michael Schuhen,"Der Modellversuch „Wirtschaft an Realschulen"" in NRW-Zentrale Ergebnisse einer Erhebung der Projekterfahrungen",2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Synergetische Wirtschaftsdidaktik: Ein kraf (f) tvoller Ansatz für die Ökonomische Bildung,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Zum Glück was Neues? Happiness Research und Ökonomik,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Fallstudie zur Europäischen Verbraucherpolitik–Designschutz bei Autokauf und Reparatur,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Ökonomische Bildung im Spannungsfeld des Lernbereiches Arbeitslehre und des Faches Wirtschaft,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Vergleichende Evaluationsanalyse in der Interdisziplinären Wirtschaftsforschung: Dietmar Krafft als Objekt der Ökonometrie,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Ökonomisch-technische Modernisierungen und die Aufgabe des Bildungssystems,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,"Johann Joachim Becher-ein früher Anlauf, Wirtschaft und Arbeiten zum Gegenstand von Allgemeinbildung zu machen",2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Ansätze für ein neues Haushaltsverständnis in der ökonomischen Grund-und Allgemeinbildung,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,"Plädoyer für ein Fach „Wirtschaft/Ökonomie"" an den Realschulen in Nordrhein-Westfalen1",2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Ökonomische Bildung im Sachunterricht-Präkonzepte von Grundschulkindern,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Online-Unterhaltungsmedien in der Ökonomischen Bildung-Das Potenzial von Apps und Social Games zur Förderung ökonomischer und medialer Kompetenz,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Einbindung der Berufseignungsdiagnostik in die schulischen Berufsorientierungskonzepte: eine unterschätze Herausforderung,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Studentische Evaluationen der Vorlesung Betriebliches Rechnungswesen,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Warum eine Demokratie Ökonomische Bildung braucht,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,Ist sozioökonomische Bildung die bessere ökonomische Bildung?–Anmerkungen zu einer Begriffsverwirrung,2014,"['C Müller', ' HJ Schlösser', ' M Schuhen', ' A Liening']",Bildung zur Sozialen Marktwirtschaft,,2022-03-04
Michael Schuhen,And the right Answer is...,2013,"['K Schuhen', ' M Schuhen', ' F Kollmann']",NACHRICHTEN AUS DER CHEMIE,,2022-03-04
Andreas Stadelmeier,Introducing Scala-like function types into Java-TX,2017,"['M Plümicke', ' A Stadelmeier']", … of the International Conference on …,5.0,2022-03-04
Andreas Stadelmeier,Java type inference as an eclipse plugin,2015,['A Stadelmeier'], INFORMATIK,4.0,2022-03-04
Andreas Stadelmeier,Adding overloading to Java type inference.,2015,"['A Stadelmeier', ' M Plümicke']", Software Engineering (Workshops),2.0,2022-03-04
Andreas Stadelmeier,Generalizing Java Type Unification,2021,"['A Stadelmeier', ' M Plümicke']", Tagungsband zum Kolloquium …,,2022-03-04
Andreas Stadelmeier,Implementierung eines Typinferenzalgorithmus für Java 8,2013,"['A Stadelmeier', ' M Plümicke ']",,,2022-03-04
Katja Stamer,Förderung ehrenamtlichen Engagements in Sportvereinen,2014,['K Stamer '],,3.0,2022-03-04
Katja Stamer,[HTML][HTML] Berücksichtigung der Beschäftigten im Prozess der Digitalisierung aus Sicht von Personalverantwortlichen,2021,['K Stamer'], Zeitschrift für Arbeitswissenschaft,,2022-03-04
Katja Stamer,LEICHTER ZU FINDEN SIND!,2014,['K STAMER'], GEWINNUNG,,2022-03-04
Antonius van Hoof,Analysing supply chain performance using a balanced measurement method,2002,"['HJ Bullinger', ' M Kühner', ' A Van Hoof']", International Journal of …,262.0,2022-03-04
Antonius van Hoof,Architektur einer Service Plattform zur Unterstützung des Betriebs erneuerbarer Energieanlagen,2013,"['J Schmidt', ' A van Hoof ']",,7.0,2022-03-04
Antonius van Hoof,The Success of Failure The concept of failure in dialogue logics and its relevance for NL-semantics,1988,"['JP Hoepelman', ' AJM van Hoof']", Coling Budapest Volume,6.0,2022-03-04
Antonius van Hoof,Towards a cooperative life cycle documentation for distributed renewable energy power plants,2012,"['J Schmidt', ' A van Hoof']", International Conference on …,3.0,2022-03-04
Antonius van Hoof,Aufgaben-und rollengerechte Informationsversorgung durch vorgebaute Informationsräume,2003,"['A van Hoof', ' C Fillies', ' J Härtwig']",,10.0,2022-03-04
Antonius van Hoof,Translation Memory,1995,"['A Hoof', ' B Keck', ' R Mayer', ' M Kugler', ' C Menzel']", Translator's Workbench,2.0,2022-03-04
Antonius van Hoof,Konzeption einer digitalen Lebenslaufakte für Erneuerbare-Energie-Anlagen,2013,"['J Schmidt', ' A van Hoof', ' S Kühne']", Energieinformatik,3.0,2022-03-04
Antonius van Hoof,Aufgaben-und rollenangepasste Konzeption idealer Informationsrecherchestrategien,2002,"['W Engelbach', ' A van Hoof']",,2.0,2022-03-04
Antonius van Hoof,Dialogue Models for Knowledge Representation,1990,"['JP Hoepelman', ' AJM van Hoof']", Interaktion und Kommunikation mit dem …,,2022-03-04
Antonius van Hoof,Conditionals and counterfactuals in PROLOG,1990,"['JP Hoepelman', ' AJM van Hoof']", Papers presented to the,,2022-03-04
Antonius van Hoof,Integration Engineering: Construction of Software Process Models towards the Implementation of Inter-Enterprise Value Chains,2005,['A van Hoof'], ITCS,,2022-03-04
Antonius van Hoof,"Special Language Resources: Termbank, Cardbox",1995,"['R Mayer', ' A Hoof']", Translator's Workbench,,2022-03-04
Antonius van Hoof,Angle-resolved photoelectron spectrometry: new electron optics and detection system,1980,['HA van Hoof '],,,2022-03-04
Antonius van Hoof,[HTML][HTML] Das semantische Unternehmensprozessweb; Aufgaben-und rollengerechte Informationsversorgung durch vorgebaute Informationsräume,,"['A van Hoof', ' C Fillies ']",,,2022-03-04
Antonius van Hoof,Aufgaben-und rollenangepasste Konzeption idealer Informationsrecherchestrategien,,"['D Wolf Engelbach', ' A van Hoof ']",,,2022-03-04
