AUTHOR_NAME,PUB_TITLE,PUB_YEAR,PUB_AUTHORS,PUB_PUBLISHER,PUB_CITATIONS,UPDATED
Hannah Böhrk,Offene und geschlossene Porosität von keramischen Faserverbundwerkstoffen,2009,"['H Böhrk', ' A Wachter', ' R Mencke']",,,2022-03-04
Hannah Böhrk,Prozesseignung und Schubversuche an einem keramischen Faltkern,2012,"['H Böhrk', ' T Aliyev ']",,,2022-03-04
Hannah Böhrk,Ablation: Modelling and Evaluation Experiments,2016,['H Böhrk '],,,2022-03-04
Andrea Bosch,Microglial repopulation model reveals a robust homeostatic process for replacing CNS myeloid cells,2012,"['NH Varvel', ' SA Grathwohl', ' F Baumann…']", Proceedings of the …,234.0,2022-03-04
Andrea Bosch,Infiltrating monocytes promote brain inflammation and exacerbate neuronal damage after status epilepticus,2016,"['NH Varvel', ' JJ Neher', ' A Bosch…']", Proceedings of the …,211.0,2022-03-04
Andrea Bosch,Replacement of brain-resident myeloid cells does not alter cerebral amyloid-β deposition in mouse models of Alzheimer's disease,2015,"['NH Varvel', ' SA Grathwohl', ' K Degenhardt…']", Journal of Experimental …,75.0,2022-03-04
Andrea Bosch,Interactive Radio Instruction: Twenty-three years of improving education quality,1997,['A Bosch'], Washington,92.0,2022-03-04
Andrea Bosch,The role of agonist-induced activation and inhibition for the regulation of purinergic receptor expression in human platelets,2018,"['J Koessler', ' VN Trulley', ' A Bosch', ' K Weber…']", Thrombosis …,15.0,2022-03-04
Andrea Bosch,Electrocardiographic monitoring in children with chronic renal failure,1990,"['A Bosch', ' HE Ulmer', ' H Emil Keller', ' KE Bonzel…']", Pediatric …,21.0,2022-03-04
Andrea Bosch,Interactive radio instruction: An update from the field,2002,"['A Bosch', ' R Rhodes', ' S Kariuki']", Technologies for education …,11.0,2022-03-04
Andrea Bosch,"INA WORLD OF EXPLODING POSSIBILITIES IN DISTANCE LEARNING, DON'T FORGET ABOUT THE LIGHT BULB",2015,"['A Bosch', ' LH Toby', ' AR Alkhomsi']", Quarterly Review of Distance …,6.0,2022-03-04
Andrea Bosch,"Jugando en el Pidi: Active Learning, Early Child Development and Interactive Radio Instruction. Supporting Caregivers, Parents, and Young Children. LearnTech …",1995,"['A Bosch', ' C Crespo ']",,7.0,2022-03-04
Andrea Bosch,Sustainability and interactive radio instruction: why some projects last,2004,['A Bosch'], Adapting technology for school improvement: a global …,6.0,2022-03-04
Andrea Bosch,Uncovering Pathways for Girls' Education: Gender equity and early childhood development,2001,['A Bosch'], Development,5.0,2022-03-04
Andrea Bosch,Améliorer les possibilités d'apprentissage en Afrique,2002,"['P Murphy', ' S Anzalon', ' A Bosch…']", L'enseignement à …,14.0,2022-03-04
Andrea Bosch,Improving educational quality with interactive radio instruction: a toolkit for policymakers and planners,2005,"['S Anzalone', ' A Bosch ']",,4.0,2022-03-04
Andrea Bosch,Introducing learning technologies into Egyptian schools: Where there is demand there is a way,2009,['A Bosch'], Journal of Education for International Development,3.0,2022-03-04
Andrea Bosch,New Generation–Vorausschauend qualifizieren,2021,"['A Haupt', ' B Wendelstein', ' J Daly', ' D Jackson…']",,,2022-03-04
Andrea Bosch,[BOOK][B] Local interpretations of learning and development: The cultural production of theory and discourse in Cuba,2003,['AJ Bosch '],,1.0,2022-03-04
Andrea Bosch,"Caesarean Section. Guideline of the DGGG, OEGGG and SGGG (S3-Level, AWMF Registry No. 015/084, June 2020)",2021,"['F Louwen', ' U Wagner', ' M Abou']",,,2022-03-04
Andrea Bosch,Senegal-Participatory Local Development Project,,"['S Anzalone', ' A Bosch ']",,,2022-03-04
Andrea Bosch,environment impact assessment of Zonkwa dam,,"['S Anzalone', ' A Bosch ']",,,2022-03-04
Andrea Bosch,Visible service improvements facilitate reforms in town water supply: PRAGUAS in Ecuador,,"['S Anzalone', ' A Bosch ']",,,2022-03-04
Andrea Bosch,China-Liaoning and Shandong Technical and Vocational Education and Training Project: procurement plan,,"['S Anzalone', ' A Bosch ']",,,2022-03-04
Andrea Bosch,Computer-Assisted Instruction in Grenada: High-Tech Success and Sustainability against the Odds. LearnTech Case Study Series No. 3.,1994,['A Bosch '],,,2022-03-04
Andrea Bosch,Manual de manejo de herbicidas y plaguicidas,,"['S Anzalone', ' A Bosch ']",,,2022-03-04
Andrea Bosch,"Development Communication Report, 1993.",1993,['A Bosch'], Development Communication Report,,2022-03-04
Andrea Bosch,[BOOK][B] Den Kaiserschnitt vermeiden: Eine Analyse relevanter Faktoren,2020,['A Bosch '],,,2022-03-04
Andrea Bosch,"[HTML][HTML] Benefits, advantages, and challenges of dual degree programs and implications for the development of therapy science programs/Nutzen, Vorteile und …",2021,"['C Winkelmann', ' A Helmer']",Denzel,,2022-03-04
Andrea Bosch,Das Vertrauen in die normale Geburt ist die Grundhaltung im Hebammenkreißsaal,2020,"['A Bosch', ' MA Becker']", Die Hebamme,,2022-03-04
Andrea Bosch,Análisis Funcional de la Conducta Verbal del Terapeuta en el Tratamiento de un Caso de Ansiedad,2012,"['AL Bosch', ' R de Pascual Verdú']", Clínica y Salud,,2022-03-04
Andrea Bosch,"[BOOK][B] Erzählwerkstatt an der Grundschule Wilhelmsschule, Untertürkheim. Abschlussbericht",2014,['A Bosch '],,,2022-03-04
Jens Helge Bossmann,Kalkulationsverfahren zur Instandhaltungsbudgetierung gebäudetechnischer Anlagen öffentlicher Immobilienportfolien,2015,['JH Bossmann '],,1.0,2022-03-04
Jens Helge Bossmann,Kosten für das Betreiben von technischen Anlagen,2013,"['C Bahr', ' JH Bossmann']", Journal for Facility Management,,2022-03-04
Jutta Braun,Learning needs of patients with angina: an extension study.,1990,"['BA Karlik', ' A Yarcheski', ' J Braun', ' M Wu']", The Journal of …,40.0,2022-03-04
Jutta Braun,Football history: a German perspective on current research fields,2015,['J Braun'], Historical Social Research/Historische Sozialforschung,5.0,2022-03-04
Jutta Braun,The People's Sport? Popular Sport and Fans in the Later Years of the German Democratic Republic,2009,['J Braun'], German History,13.0,2022-03-04
Jutta Braun,'Tracksuit Traitors': Eastern German Top Athletes on the Run,2014,"['J Braun', ' R Wiese']", The International Journal of the History of Sport,6.0,2022-03-04
Jutta Braun,""" Very nice, the enemies are gone!""—Coming to Terms With GDR Sports Since 1989/90",2007,['J Braun'], Historical Social Research/Historische Sozialforschung,5.0,2022-03-04
Jutta Braun,DDR-Fußball und gesamtdeutsche Identität im Kalten Krieg,2005,"['J Braun', ' R Wiese']", Historical Social Research/Historische Sozialforschung,15.0,2022-03-04
Jutta Braun,[BOOK][B] Sportstadt Berlin im Kalten Krieg: Prestigekämpfe und Systemwettstreit,2006,"['J Braun', ' HJ Teichler ']",,10.0,2022-03-04
Jutta Braun,[BOOK][B] Geteilte Geschichte: Ost-und Westdeutschland 1970–2000,2015,"['R Ahrens', ' J Braun', ' C Classen', ' J Danyel', ' E Droit… ']",,5.0,2022-03-04
Jutta Braun,Sportstadt Berlin im Kalten Krieg,2007,"['J Braun', ' HJ Teichler']", Prestigekämpfe und Systemwettstreit. Berlin,6.0,2022-03-04
Jutta Braun,[BOOK][B] Porsche: vom Konstruktionsbüro zur Weltmarke,2017,"['W Pyta', ' N Havemann', ' J Braun ']",,3.0,2022-03-04
Jutta Braun,Football and political freedom: the historical experience of divided Germany,2008,['J Braun '],,1.0,2022-03-04
Jutta Braun,Politische Medizin. Ideologie und Gesundheitsökonomie im SED-Staat der 1950er-und 1960er-Jahre,2020,['J Braun'], Zeithistorische Forschungen–Studies in …,1.0,2022-03-04
Jutta Braun,[BOOK][B] Die Hinterbühne politischer Strafjustiz in den frühen Jahren der SBZ/DDR,1999,"['J Braun', ' N Klawitter', ' F Werkentin ']",,2.0,2022-03-04
Jutta Braun,Altlastenbereich,2013,['JM Braun'],,,2022-03-04
Jutta Braun,Too posh—or too busy?,2005,"['SB HEATWOLE', ' PG BATSON', ' BP REYNOLDS…']", …,,2022-03-04
Jutta Braun,A New Research Agenda in Political Theory,,['J Braun '],,,2022-03-04
Jutta Braun,Die Realität der Fiktion. Historische Erfahrung und Futurologie im Werk von Stanisław Lem–zum 100. Geburtstag,2021,['J Braun'], Zeithistorische Forschungen–Studies in …,,2022-03-04
Jutta Braun,fußball und politische freiheit–historische erfahrungen des geteilten deutschland,2008,['J Braun '],,1.0,2022-03-04
Jutta Braun,30 Jahre deutsche Sporteinheit: Von der Epochenzäsur 1989/90 zur geteilten Erinnerung,2020,['J Braun'], STADION,,2022-03-04
Jutta Braun,Vom Troublemaker zum Integrationsstifter? Fußball und Gewaltprävention in Deutschland vor und nach 1989,2018,['J Braun'], Zeithistorische Forschungen,,2022-03-04
Jutta Braun,Arzneistoffabsorption in Caco-2-TC7-Zellen: Ibuprofen und der Monocarboxylat-Transporter 1 (MCT1),2007,['JS Braun '],,,2022-03-04
Jutta Braun,Umsetzung der Bundesgesetzgebung auf die kommunale Ebene—Fallbeispiele aus dem Altlastenbereich,1999,['JM Braun'],,,2022-03-04
Jutta Braun,Zeitgeschichte des Sports. Der Arbeitsbereich Zeitgeschichte des Sports der Universität Potsdam,2007,['J Braun'], Historical Social Research/Historische Sozialforschung,,2022-03-04
Jutta Braun,Rezensionen online 727,,"['J Braun', ' HJ Teichler', ' SB im Kalten Krieg ']",,,2022-03-04
Ulrich Bucher,Impact of sepsis on neurodevelopmental outcome in a Swiss National Cohort of extremely premature infants,2011,"['LJ Schlapbach', ' M Aebischer', ' M Adams…']", …,351.0,2022-03-04
Ulrich Bucher,"[HTML][HTML] Population based trends in mortality, morbidity and treatment for very preterm-and very low birth weight infants over 12 years",2012,"['C Rüegger', ' M Hegglin', ' M Adams', ' HU Bucher']", BMC pediatrics,172.0,2022-03-04
Ulrich Bucher,"The influence of the timing of cord clamping on postnatal cerebral oxygenation in preterm neonates: a randomized, controlled trial",2007,"['O Baenziger', ' F Stolkin', ' M Keel', ' K von Siebenthal…']", …,164.0,2022-03-04
Ulrich Bucher,An approach to using recombinant erythropoietin for neuroprotection in very preterm infants,2008,"['JC Fauchere', ' C Dame', ' R Vonthein', ' B Koller', ' S Arri…']", …,172.0,2022-03-04
Ulrich Bucher,Association between early administration of high-dose erythropoietin in preterm infants and brain MRI abnormality at term-equivalent age,2014,"['RHV Leuchter', ' L Gui', ' A Poncet', ' C Hagmann…']", Jama,134.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Outcome at two years of age in a Swiss national cohort of extremely preterm infants born between 2000 and 2008,2012,"['LJ Schlapbach', ' M Adams', ' E Proietti…']", BMC …,136.0,2022-03-04
Ulrich Bucher,"Sucrose reduces pain reaction to heel lancing in preterm infants: a placebo-controlled, randomized and masked study",1995,"['HU Bucher', ' KV Siebenthal', ' M Keel', ' M Wolf', ' G Duc']", Pediatric research,189.0,2022-03-04
Ulrich Bucher,Grief and post-traumatic growth in parents 2–6 years after the death of their extremely premature baby,2007,"['S Büchi', ' H Mörgeli', ' U Schnyder', ' J Jenewein…']", Psychotherapy and …,129.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Creative music therapy to promote brain function and brain structure in preterm infants: A randomized controlled pilot study,2020,"['FB Haslbeck', ' A Jakab', ' U Held', ' D Bassler…']", NeuroImage: Clinical,44.0,2022-03-04
Ulrich Bucher,Effect of early prophylactic high-dose recombinant human erythropoietin in very preterm infants on neurodevelopmental outcome at 2 years: a randomized clinical trial,2016,"['G Natalucci', ' B Latal', ' B Koller', ' C Rüegger', ' B Sick…']", Jama,94.0,2022-03-04
Ulrich Bucher,Finnegan neonatal abstinence scoring system: normal values for first 3 days and weeks 5–6 in non‐addicted infants,2010,"['U Zimmermann‐Baer', ' U Nötzli', ' K Rentsch…']", …,99.0,2022-03-04
Ulrich Bucher,Increasing incidence of respiratory distress in neonates,2007,"['J Ersch', ' M Roth‐Kleiner', ' P Baeckert…']", Acta …,99.0,2022-03-04
Ulrich Bucher,Shared or discordant grief in couples 2–6 years after the death of their premature baby: Effects on suffering and posttraumatic growth,2009,"['S Büchi', ' H Mörgeli', ' U Schnyder', ' J Jenewein', ' A Glaser…']", Psychosomatics,84.0,2022-03-04
Ulrich Bucher,Safety of early high-dose recombinant erythropoietin for neuroprotection in very preterm infants,2015,"['JC Fauchère', ' BM Koller', ' A Tschopp', ' C Dame…']", The Journal of …,77.0,2022-03-04
Ulrich Bucher,Impact of chorioamnionitis and preeclampsia on neurodevelopmental outcome in preterm infants below 32 weeks gestational age,2010,"['LJ Schlapbach', ' J Ersch', ' M Adams', ' V Bernet…']", Acta …,74.0,2022-03-04
Ulrich Bucher,Methadone maintenance program in pregnancy in a Swiss perinatal center (II): neonatal outcome and social resources,2005,"['R Arlettaz', ' M Kashiwagi', ' S Das']",,99.0,2022-03-04
Ulrich Bucher,High copeptin concentrations in umbilical cord blood after vaginal delivery and birth acidosis,2010,"['S Wellmann', ' J Benzing', ' G Cippa…']", The Journal of …,70.0,2022-03-04
Ulrich Bucher,Cycled light exposure reduces fussing and crying in very preterm infants,2012,"['C Guyer', ' R Huber', ' J Fontijn', ' HU Bucher', ' H Nicolai…']", …,63.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Decision-making at the limit of viability: differing perceptions and opinions between neonatal physicians and nurses,2018,"['HU Bucher', ' SD Klein', ' MJ Hendriks', ' R Baumann']",,37.0,2022-03-04
Ulrich Bucher,Prevention of hypernatraemic dehydration in breastfed newborn infants by daily weighing,2009,"['G Konetzny', ' HU Bucher', ' R Arlettaz']", European journal of pediatrics,62.0,2022-03-04
Ulrich Bucher,Near-infrared spectroscopy measurements of cerebral oxygenation in newborns during immediate postnatal adaptation,2010,"['JC Fauchère', ' G Schulz', ' D Haensse', ' E Keller…']", The Journal of …,64.0,2022-03-04
Ulrich Bucher,Detection of hyperbilirubinaemia in jaundiced full-term neonates by eye or by bilirubinometer?,2004,"['P Szabo', ' M Wolf', ' HU Bucher', ' JC Fauchere…']", European journal of …,69.0,2022-03-04
Ulrich Bucher,Variability of very low birth weight infant outcome and practice in Swiss and US neonatal units,2018,"['M Adams', ' D Bassler', ' HU Bucher', ' M Roth']",,29.0,2022-03-04
Ulrich Bucher,Hemodynamic response to visual stimulation in newborn infants using functional near‐infrared spectroscopy,2008,"['T Karen', ' G Morren', ' D Haensse…']", Human brain …,71.0,2022-03-04
Ulrich Bucher,"[HTML][HTML] Creative music therapy to promote brain structure, function, and neurobehavioral outcomes in preterm infants: a randomized controlled pilot trial protocol",2017,"['FB Haslbeck', ' HU Bucher', ' D Bassler…']", Pilot and feasibility …,34.0,2022-03-04
Ulrich Bucher,Malposition of feeding tubes in neonates: is it an issue?,2009,"['D Quandt', ' T Schraner', ' HU Bucher…']", Journal of pediatric …,52.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Patterns of paediatric end-of-life care: a chart review across different care settings in Switzerland,2018,"['K Zimmermann', ' E Cignacco', ' S Engberg', ' AS Ramelet…']", BMC pediatrics,26.0,2022-03-04
Ulrich Bucher,End‐of‐life decisions in delivery room and neonatal intensive care unit,2005,"['R Arlettaz', ' D Mieth', ' HU BUCHER', ' G Duc…']", Acta …,67.0,2022-03-04
Ulrich Bucher,Population-based study of bronchopulmonary dysplasia in very low birth weight infants in Switzerland,2005,"['J Hentschel', ' TM Berger', ' A Tschopp', ' M Müller…']", European journal of …,69.0,2022-03-04
Ulrich Bucher,Very preterm infants show earlier emergence of 24-hour sleep–wake rhythms compared to term infants,2015,"['C Guyer', ' R Huber', ' J Fontijn', ' HU Bucher…']", Early human …,39.0,2022-03-04
Ulrich Bucher,"Cerebral blood flow in preterm infants affected by sex, mechanical ventilation, and intrauterine growth",1994,"['O Baenziger', ' JL Jaggi', ' AC Mueller', ' CG Morales…']", Pediatric …,58.0,2022-03-04
Ulrich Bucher,Plasma copeptin in preterm infants: a highly sensitive marker of fetal and neonatal stress,2011,"['J Benzing', ' S Wellmann', ' F Achini…']", The Journal of …,46.0,2022-03-04
Ulrich Bucher,Continuous noninvasive measurement of cerebral arterial and venous oxygen saturation at the bedside in mechanically ventilated neonates,1997,"['M Wolf', ' G Duc', ' M Keel', ' P Niederer…']", Critical care …,72.0,2022-03-04
Ulrich Bucher,Sources of distress for physicians and nurses working in Swiss neonatal intensive care units,2017,"['SD Klein', ' HU Bucher', ' MJ Hendriks…']", Swiss medical …,29.0,2022-03-04
Ulrich Bucher,A framework for ethical decision making in neonatal intensive care,2005,"['…', ' M Maffezzoni', ' H Ulrich Bucher']", Acta …,52.0,2022-03-04
Ulrich Bucher,In vivo precision assessment of a near-infrared spectroscopy-based tissue oximeter (OxyPrem v1. 3) in neonates considering systemic hemodynamic fluctuations,2018,"['S Kleiser', ' D Ostojic', ' N Nasseri', ' H Isler…']", … of biomedical optics,22.0,2022-03-04
Ulrich Bucher,Delayed cyclic activity development on early amplitude-integrated EEG in the preterm infant with brain lesions,2013,"['G Natalucci', ' V Rousson', ' HU Bucher', ' V Bernet…']", Neonatology,41.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Comparison of a new transcutaneous bilirubinometer (Bilimed®) with serum bilirubin measurements in preterm and full-term infants,2009,"['T Karen', ' HU Bucher', ' JC Fauchère']", BMC pediatrics,40.0,2022-03-04
Ulrich Bucher,New multichannel near infrared spectrophotometry system for functional studies of the brain in adults and neonates,2005,"['D Haensse', ' P Szabo', ' D Brown', ' JC Fauchère…']", Optics …,58.0,2022-03-04
Ulrich Bucher,Hyperoxemia in newborn infants: detection by pulse oximetry,1989,"['HU Bucher', ' S Fanconi', ' P Baeckert', ' G Duc']", Pediatrics,80.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Network based statistics reveals trophic and neuroprotective effect of early high dose erythropoetin on brain connectivity in very preterm infants,2019,"['A Jakab', ' C Ruegger', ' HU Bucher', ' M Makki', ' PS Huppi…']", NeuroImage: Clinical,17.0,2022-03-04
Ulrich Bucher,Health‐related quality of life of former very preterm infants in adulthood,2012,"['M Baumgardt', ' HU Bucher', ' R Arlettaz Mieth…']", Acta …,41.0,2022-03-04
Ulrich Bucher,"[HTML][HTML] Minimally invasive, imaging guided virtual autopsy compared to conventional autopsy in foetal, newborn and infant cases: study protocol for the paediatric …",2014,"['CM Rüegger', ' C Bartsch', ' RM Martinez', ' S Ross…']", BMC pediatrics,34.0,2022-03-04
Ulrich Bucher,"Creative music therapy with premature infants and their parents: A mixed-method pilot study on parents' anxiety, stress and depressive symptoms and parent–infant …",2021,"['SM Kehl', ' L Marca']",Ghaemmaghami,16.0,2022-03-04
Ulrich Bucher,Short courses of dual‐strain probiotics appear to be effective in reducing necrotising enterocolitis,2016,"['F Guthmann', ' RP Arlettaz Mieth', ' HU Bucher…']", Acta …,27.0,2022-03-04
Ulrich Bucher,Improved monitoring of preterm infants by fuzzy logic,1996,"['M Wolf', ' M Keel', ' K von Siebenthal…']", … and health care,46.0,2022-03-04
Ulrich Bucher,Population based report on health related quality of life in adolescents born very preterm,2017,"['G Natalucci', ' HU Bucher', ' M Von Rhein', ' CB Tolsa…']", Early human …,22.0,2022-03-04
Ulrich Bucher,17-Hydroxyprogesterone in premature infants as a marker of intrauterine stress,2008,"['J Ersch', ' E Beinder', ' T Stallmach', ' HU Bucher…']", Journal of perinatal …,35.0,2022-03-04
Ulrich Bucher,Fidgety movements in infants born very preterm: predictive value for cerebral palsy in a clinical multicentre setting,2017,"['AN Datta', ' MA Furrer', ' I Bernhardt…']", … Medicine & Child …,23.0,2022-03-04
Ulrich Bucher,Early enteral feeding in conservatively managed stage II necrotizing enterocolitis is associated with a reduced risk of catheter-related sepsis,2009,"['B Brotschi', ' O Baenziger', ' B Frey', ' HU Bucher', ' J Ersch ']",,32.0,2022-03-04
Ulrich Bucher,The influence of a clear layer on near-infrared spectrophotometry measurements using a liquid neonatal head phantom,1999,"['M Wolf', ' M Keel', ' V Dietz', ' K von Siebenthal…']", Physics in Medicine …,49.0,2022-03-04
Ulrich Bucher,Slow blood sampling from an umbilical artery catheter prevents a decrease in cerebral oxygenation in the preterm newborn,2003,"['G Schulz', ' E Keller', ' D Haensse', ' R Arlettaz…']", …,39.0,2022-03-04
Ulrich Bucher,Plasma C-terminal pro-endothelin-1 and the natriuretic pro-peptides NT-proBNP and MR-proANP in very preterm infants with patent ductus arteriosus,2012,"['J Letzner', ' F Berger', ' S Schwabe', ' J Benzing…']", Neonatology,27.0,2022-03-04
Ulrich Bucher,"[HTML][HTML] Treatment of opioid withdrawal in neonates with morphine, phenobarbital, or chlorpromazine: a randomized double-blind trial",2020,"['U Zimmermann', ' C Rudin', ' A Duò', ' L Held…']", European journal of …,9.0,2022-03-04
Ulrich Bucher,Reducing false alarm rates in neonatal intensive care: a new machine learning approach,2020,"['D Ostojic', ' S Guglielmini', ' V Moser', ' JC Fauchère…']", Oxygen Transport to …,8.0,2022-03-04
Ulrich Bucher,"Cyclical fluctuations in blood pressure, heart rate and cerebral blood volume in preterm infants",1999,"['K von Siebenthal', ' J Beran', ' M Wolf', ' M Keel', ' V Dietz…']", Brain and …,39.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Impact of perinatal factors on continuous early monitoring of brain electrocortical activity in very preterm newborns by amplitude-integrated EEG,2014,"['G Natalucci', ' C Hagmann', ' V Bernet', ' HU Bucher…']", Pediatric …,21.0,2022-03-04
Ulrich Bucher,Can near infrared spectroscopy of the liver monitor tissue oxygenation?,2000,"['J Teller', ' M Wolf', ' M Keel', ' HU Bucher…']", European journal of …,33.0,2022-03-04
Ulrich Bucher,Rectal paracetamol in newborn infants after assisted vaginal delivery may increase pain response,2013,"['EM Tinner', ' I Hoesli', ' K Jost', ' N Schöbi', ' YU Megged…']", The Journal of …,24.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Pulse oximetry in the newborn: is the left hand pre-or post-ductal?,2010,"['C Rüegger', ' HU Bucher', ' RA Mieth']", BMC pediatrics,26.0,2022-03-04
Ulrich Bucher,Comparison of three methods to measure absolute cerebral hemoglobin concentration in neonates by near infrared spectrophotometry,2002,"['M Wolf', ' K von Siebenthal', ' M Keel…']", Journal of …,35.0,2022-03-04
Ulrich Bucher,Erythropoietin for the repair of cerebral injury in very preterm infants (EpoRepair),2015,"['CM Rüegger', ' CF Hagmann', ' C Bührer', ' L Held…']", Neonatology,17.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Plasma midregional proadrenomedullin in newborn infants: impact of prematurity and perinatal infection,2012,"['D Admaty', ' J Benzing', ' T Burkhardt', ' O Lapaire…']", Pediatric …,19.0,2022-03-04
Ulrich Bucher,Sleep state changes associated with cerebral blood volume changes in healthy term newborn infants,1998,"['DM Münger', ' HU Bucher', ' G Duc']", Early human development,29.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Functional brain maturation assessed during early life correlates with anatomical brain maturation at term-equivalent age in preterm infants,2013,"['G Natalucci', ' RHV Leuchter', ' HU Bucher', ' B Latal…']", Pediatric …,20.0,2022-03-04
Ulrich Bucher,"Impact of central, obstructive and mixed apnea on cerebral hemodynamics in preterm infants",1996,"['OG Jenni', ' M Wolf', ' M Hengartner', ' K von Siebenthal…']", Neonatology,38.0,2022-03-04
Ulrich Bucher,Swiss neonatal caregivers express diverging views on parental involvement in shared decision‐making for extremely premature infants,2021,"['JC Fauchère', ' SD Klein', ' MJ Hendriks…']", Acta …,2.0,2022-03-04
Ulrich Bucher,Oxygen extraction index measured by near infrared spectroscopy-a parameter for monitoring tissue oxygenation?,2009,"['O Baenziger', ' M Keel', ' HU Bucher', ' M Wolf']", Oxygen Transport to Tissue …,18.0,2022-03-04
Ulrich Bucher,Feeding problems in preterm infants of preeclamptic mothers,2008,"['J Ersch', ' O Baenziger', ' V Bernet…']", Journal of paediatrics …,21.0,2022-03-04
Ulrich Bucher,"Triplets and quadruplets in Switzerland: comparison with singletons, and evolution over the last decade",2003,"['R Arlettaz', ' E Paraskevopoulos', ' HU Bucher ']",,24.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Creative Music Therapy and Neurodevelopmental Outcomes in Pre-term Infants at 2 Years: A Randomized Controlled Pilot Trial,2021,"['FB Haslbeck', ' HU Bucher', ' D Bassler…']", Frontiers in …,,2022-03-04
Ulrich Bucher,[HTML][HTML] Transcutaneously measured near-infrared spectroscopic liver tissue oxygenation does not correlate with hepatic venous oxygenation in children,2002,"['M Weiss', ' G Schulz', ' M Fasnacht', ' C Balmer…']", Canadian Journal of …,24.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Changes in cerebral oxygenation during early postnatal adaptation in newborns delivered by vacuum extraction measured by near-infrared spectroscopy,2014,"['T Karen', ' M Wolf', ' R Nef', ' D Haensse', ' HU Bucher…']", BMC pediatrics,16.0,2022-03-04
Ulrich Bucher,CO2 reactivity of the cerebral hemoglobin concentration in healthy term newborns measured by near infrared spectrophotometry,1999,"['V Dietz', ' M Wolf', ' M Keel', ' K Siebenthal', ' O Baenziger…']", Neonatology,22.0,2022-03-04
Ulrich Bucher,[HTML][HTML] Retrospective cohort study of all deaths among infants born between 22 and 27 completed weeks of gestation in Switzerland over a 3-year period,2017,"['TM Berger', ' MA Steurer', ' HU Bucher', ' JC Fauchère…']", BMJ open,12.0,2022-03-04
Ulrich Bucher,Exploring societal solidarity in the context of extreme prematurity,2017,"['MJ Hendriks', ' HU Bucher', ' SD Klein', ' JC Streuli…']", Swiss Medical …,10.0,2022-03-04
Ulrich Bucher,Higher multiple births in Switzerland: neonatal outcome and evolution over the last 20 years,2011,"['R Arlettaz', ' S Ersfeld', ' N Douchet', ' S Wellmann…']", Swiss Medical …,14.0,2022-03-04
Ulrich Bucher,Music Is Life—Follow-Up Qualitative Study on Parental Experiences of Creative Music Therapy in the Neonatal Period,2021,"['FB Haslbeck', ' L Schmidli', ' HU Bucher…']", International Journal of …,1.0,2022-03-04
Ulrich Bucher,Effect of Early Recombinant Human Erythropoietin on Neurodevelopmental Outcomes at Age 5 Years—Reply,2021,"['G Natalucci', ' HU Bucher', ' JC Fauchère']", JAMA,,2022-03-04
Ulrich Bucher,Liveborn and stillborn very low birthweight infants in Switzerland: comparison between hospital based birth registers and the national birth register.,2005,"['M Müller', ' G Drack', ' C Schindler', ' HU Bucher']", Swiss Medical Weekly,18.0,2022-03-04
Ulrich Bucher,Attitudes towards decisions about extremely premature infants differed between Swiss linguistic regions in population‐based study,2017,"['MJ Hendriks', ' SD Klein', ' HU Bucher…']", Acta …,10.0,2022-03-04
Ulrich Bucher,Body proportionality in growth-retarded VLBW infants,1997,"['RH Largo', ' K von Siebenthal', ' K Etter', ' C Morales… ']",,19.0,2022-03-04
Ulrich Bucher,Benign neonatal sleep myoclonus in newborn infants of opioid dependent mothers,2009,"['K Held‐Egli', ' C Rüegger', ' S Das‐Kundu…']", Acta …,12.0,2022-03-04
Ulrich Bucher,Regional differences of cerebral blood flow in the preterm infant,1995,"['O Baenziger', ' JL Jaggi', ' AC Mueller', ' CG Morales…']", European journal of …,13.0,2022-03-04
Ulrich Bucher,Impaired chemical coupling of cerebral blood flow is compatible with intact neurological outcome in neonates with perinatal risk factors,1999,"['O Baenziger', ' M Moenkhoff', ' CG Morales', ' K Waldvogel…']", Neonatology,13.0,2022-03-04
Ulrich Bucher,Testing near-infrared spectrophotometry using a liquid neonatal head phantom,1998,"['M Wolf', ' O Baenziger', ' M Keel', ' V Dietz…']", … in Tissues IV,11.0,2022-03-04
Ulrich Bucher,Your diagnosis? Umbilical cord tumor,2007,"['…', ' J Wisser', ' R Weil', ' T Stallmach', ' H Ulrich Bucher']", European journal of …,8.0,2022-03-04
Ulrich Bucher,Overlapping borders: limit of viability and late terminations of pregnancy-a retrospective multicentre observational study,2020,"['F Berger', ' HU Bucher', ' JC Fauchère', ' S Schulzke…']", Swiss Medical …,2.0,2022-03-04
